graph_type,attack_family,ranking_metric,attack,perturbation_unit,outcome,auc_measure,group1,group2,mu_t_group1,mu_t_group2,n_group1,n_group2,mean_group1,mean_group2,mean_difference_group2_minus_group1,q_statistic,degrees_of_freedom,ci95_lower,ci95_upper,p_value_games_howell_adjusted,reject_games_howell_0p05
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_directed_community_assortativity_louvain_dynamic,auc_abs_marginal_delta,mu_0p150,mu_0p300,0.15,0.3,40,40,0.005603458259176288,0.0058462434051878625,0.00024278514601157493,1.668774738522265,72.13552635955915,-0.0003812734457228778,0.0008668437377460276,0.8994139655680093,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_directed_community_assortativity_louvain_dynamic,auc_abs_marginal_delta,mu_0p175,mu_0p225,0.175,0.225,40,40,0.0056457893547741155,0.005601737442776593,-4.405191199752245e-05,0.2995098299949759,76.6396713586758,-0.0006738920349762726,0.0005857882109812277,0.9999919409524377,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_directed_community_assortativity_louvain_dynamic,auc_abs_marginal_delta,mu_0p175,mu_0p300,0.175,0.3,40,40,0.0056457893547741155,0.0058462434051878625,0.00020045405041374705,1.3224432574909855,75.44805913356001,-0.00044892404594077046,0.0008498321467682646,0.9655839038934522,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_directed_community_assortativity_louvain_dynamic,auc_abs_marginal_delta,mu_0p225,mu_0p300,0.225,0.3,40,40,0.005601737442776593,0.0058462434051878625,0.0002445059624112695,1.5205160248459928,77.78999780538624,-0.0004438349224040939,0.0009328468472266329,0.9335191264015256,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_directed_community_assortativity_louvain_dynamic,auc_raw,mu_0p075,mu_0p100,0.075,0.1,40,40,0.1860422392955567,0.18574184105180924,-0.00030039824374744617,0.4527064390672166,76.59406514767511,-0.0031420068876385444,0.002541210400143652,0.9999076354465356,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_directed_community_assortativity_louvain_dynamic,auc_raw,mu_0p075,mu_0p125,0.075,0.125,40,40,0.1860422392955567,0.18915396041162952,0.0031117211160728298,4.483610667448519,74.71435635649394,0.00013767065261403215,0.006085771579531628,0.034334997153919744,True
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_directed_community_assortativity_louvain_dynamic,auc_raw,mu_0p075,mu_0p150,0.075,0.15,40,40,0.1860422392955567,0.1885483965378743,0.0025061572423176193,3.669799394812763,75.4513992891349,-0.0004195126073063488,0.005431827091941587,0.1422327113737618,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_directed_community_assortativity_louvain_dynamic,auc_raw,mu_0p075,mu_0p175,0.075,0.175,40,40,0.1860422392955567,0.1904155430756815,0.004373303780124821,6.292558018166949,74.64755992438947,0.0013950025227341223,0.007351605037515519,0.0005686796106205705,True
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_directed_community_assortativity_louvain_dynamic,auc_raw,mu_0p075,mu_0p225,0.075,0.225,40,40,0.1860422392955567,0.1896253800859187,0.0035831407903620105,4.5144375973825825,67.43785358145405,0.00017184128448090178,0.00699444029624312,0.033294266695898966,True
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_directed_community_assortativity_louvain_dynamic,auc_raw,mu_0p075,mu_0p300,0.075,0.3,40,40,0.1860422392955567,0.18715051212479086,0.0011082728292341748,1.501028866898146,71.49111877342516,-0.0020596144106729093,0.004276160069141259,0.9371645261208332,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_directed_community_assortativity_louvain_dynamic,auc_raw,mu_0p100,mu_0p125,0.1,0.125,40,40,0.18574184105180924,0.18915396041162952,0.003412119359820276,4.6376396006843414,77.54745278938293,0.0002624274503648344,0.006561811269275717,0.025059916243256652,True
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_directed_community_assortativity_louvain_dynamic,auc_raw,mu_0p100,mu_0p150,0.1,0.15,40,40,0.18574184105180924,0.1885483965378743,0.0028065554860650654,3.869633651216048,77.80905179754367,-0.00029804768242920566,0.005911158654559337,0.1029615324931129,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_directed_community_assortativity_louvain_dynamic,auc_raw,mu_0p100,mu_0p175,0.1,0.175,40,40,0.18574184105180924,0.1904155430756815,0.004673702023872267,6.344410244457478,77.51990466059019,0.0015200433143634008,0.007827360733381134,0.00047961954281394714,True
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_directed_community_assortativity_louvain_dynamic,auc_raw,mu_0p100,mu_0p225,0.1,0.225,40,40,0.18574184105180924,0.1896253800859187,0.0038835390341094567,4.676499932735807,72.51539774237504,0.00032195540530967955,0.007445122662909234,0.023664073558047005,True
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_directed_community_assortativity_louvain_dynamic,auc_raw,mu_0p100,mu_0p300,0.1,0.3,40,40,0.18574184105180924,0.18715051212479086,0.001408671072981621,1.8113495144062544,75.72474220670021,-0.001922708591268953,0.0047400507372321946,0.8585635113495357,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_directed_community_assortativity_louvain_dynamic,auc_raw,mu_0p125,mu_0p150,0.125,0.15,40,40,0.18915396041162952,0.1885483965378743,-0.0006055638737552105,0.8039394249199178,77.94336611044042,-0.0038297437180954694,0.0026186159705850484,0.9975092664776536,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_directed_community_assortativity_louvain_dynamic,auc_raw,mu_0p125,mu_0p175,0.125,0.175,40,40,0.18915396041162952,0.1904155430756815,0.0012615826640519912,1.650817898126797,77.99958064630037,-0.002009495719036608,0.00453266104714059,0.9041753670199697,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_directed_community_assortativity_louvain_dynamic,auc_raw,mu_0p125,mu_0p225,0.125,0.225,40,40,0.18915396041162952,0.1896253800859187,0.00047141967428918075,0.5513856318307954,74.91624120493384,-0.0031920765869993192,0.004134915935577681,0.9997080876639463,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_directed_community_assortativity_louvain_dynamic,auc_raw,mu_0p125,mu_0p300,0.125,0.3,40,40,0.18915396041162952,0.18715051212479086,-0.002003448286838655,2.492351214014081,77.254290369475,-0.005444991703313628,0.0014380951296363185,0.5770311601740569,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_directed_community_assortativity_louvain_dynamic,auc_raw,mu_0p150,mu_0p175,0.15,0.175,40,40,0.1885483965378743,0.1904155430756815,0.0018671465378072016,2.4758487894694974,77.93322089536893,-0.0013608896780443517,0.005095182753658755,0.5847160866941922,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_directed_community_assortativity_louvain_dynamic,auc_raw,mu_0p150,mu_0p225,0.15,0.225,40,40,0.1885483965378743,0.1896253800859187,0.0010769835480443912,1.2730583678996046,74.12658430141335,-0.002549040387130668,0.004703007483219451,0.971437526988127,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_directed_community_assortativity_louvain_dynamic,auc_raw,mu_0p150,mu_0p300,0.15,0.3,40,40,0.1885483965378743,0.18715051212479086,-0.0013978844130834445,1.7599643804183664,76.80240279472999,-0.004798984773368812,0.002003215947201923,0.8742906086894062,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_directed_community_assortativity_louvain_dynamic,auc_raw,mu_0p175,mu_0p225,0.175,0.225,40,40,0.1904155430756815,0.1896253800859187,-0.0007901629897628104,0.9233418474807158,74.98088402531003,-0.0044569647257262715,0.0028766387462006507,0.9946528218076454,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_directed_community_assortativity_louvain_dynamic,auc_raw,mu_0p175,mu_0p300,0.175,0.3,40,40,0.1904155430756815,0.18715051212479086,-0.003265030950890646,4.057549225106986,77.28843483419341,-0.006710138459755278,0.00018007655797398553,0.07485068363636482,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_directed_community_assortativity_louvain_dynamic,auc_raw,mu_0p225,mu_0p300,0.225,0.3,40,40,0.1896253800859187,0.18715051212479086,-0.0024748679611278357,2.7766138688569533,77.12089590422953,-0.006291153011791727,0.0013414170895360558,0.4460487955728074,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_abs_delta,mu_0p075,mu_0p100,0.075,0.1,40,40,0.45060737934881184,0.4656323845547602,0.01502500520594835,5.0230600415554765,74.9395870407898,0.0022080148076780385,0.027841995604218663,0.011352641306330624,True
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_abs_delta,mu_0p075,mu_0p125,0.075,0.125,40,40,0.45060737934881184,0.472909959171626,0.02230257982281414,8.19891052672822,77.90364323785566,0.010658976592664075,0.03394618305296421,2.8029527324724413e-06,True
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_abs_delta,mu_0p075,mu_0p150,0.075,0.15,40,40,0.45060737934881184,0.4908947488064445,0.04028736945763267,12.384572511897828,70.53347411415645,0.026324688162475324,0.05425005075279002,1.4547474336268351e-11,True
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_abs_delta,mu_0p075,mu_0p175,0.075,0.175,40,40,0.45060737934881184,0.48524544193838237,0.03463806258957053,12.036845797437683,76.54479684144594,0.022314623751642632,0.04696150142749843,2.292643852541687e-11,True
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_abs_delta,mu_0p075,mu_0p225,0.075,0.225,40,40,0.45060737934881184,0.4765102701676243,0.025902890818812474,8.512314702463646,74.11305029221022,0.012860035784472217,0.03894574585315273,1.2714881881814577e-06,True
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_abs_delta,mu_0p075,mu_0p300,0.075,0.3,40,40,0.45060737934881184,0.4632846474376576,0.012677268088845783,4.414406888487636,76.61707265216369,0.00037929959795645306,0.024975236579735112,0.0389821071738391,True
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_abs_delta,mu_0p100,mu_0p125,0.1,0.125,40,40,0.4656323845547602,0.472909959171626,0.0072775746168657895,2.3983623722136453,75.85621066020735,-0.005720179316598965,0.020275328550330544,0.6208533037597439,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_abs_delta,mu_0p100,mu_0p150,0.1,0.15,40,40,0.4656323845547602,0.4908947488064445,0.02526236425168432,7.176832920500348,76.66522500020562,0.010188870279878253,0.04033585822349039,5.284686323214771e-05,True
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_abs_delta,mu_0p100,mu_0p175,0.1,0.175,40,40,0.4656323845547602,0.48524544193838237,0.01961305738362218,6.174745962984668,77.66125105236755,0.006015833067490194,0.033210281699754166,0.0007383609099269606,True
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_abs_delta,mu_0p100,mu_0p225,0.1,0.225,40,40,0.4656323845547602,0.4765102701676243,0.010877885612864124,3.2697286419018243,77.93787604473097,-0.003362318243208878,0.02511808946893713,0.25157856859003935,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_abs_delta,mu_0p100,mu_0p300,0.1,0.3,40,40,0.4656323845547602,0.4632846474376576,-0.0023477371171025663,0.7403745963884001,77.6237004558955,-0.015922353105184146,0.011226878870979014,0.9984290227281861,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_abs_delta,mu_0p125,mu_0p150,0.125,0.15,40,40,0.472909959171626,0.4908947488064445,0.017984789634818532,5.461879381869141,71.81193922102173,0.003858771213455344,0.03211080805618172,0.004372867036670169,True
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_abs_delta,mu_0p125,mu_0p175,0.125,0.175,40,40,0.472909959171626,0.48524544193838237,0.01233548276675639,4.22081562731171,77.17784353639311,-0.00017734667128431296,0.024848312204797093,0.0559117459138182,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_abs_delta,mu_0p125,mu_0p225,0.125,0.225,40,40,0.472909959171626,0.4765102701676243,0.003600310995998335,1.1668661826844715,75.1309396722457,-0.00961960043477208,0.016820222426768748,0.9815890195119001,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_abs_delta,mu_0p125,mu_0p300,0.125,0.3,40,40,0.472909959171626,0.4632846474376576,-0.009625311733968356,3.300012010780454,77.2330443125347,-0.022113136799725534,0.0028625133317888227,0.24180465811648233,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_abs_delta,mu_0p150,mu_0p175,0.15,0.175,40,40,0.4908947488064445,0.48524544193838237,-0.005649306868062143,1.6498997314719157,75.10638597838192,-0.02032001459000056,0.009021400853876274,0.9043214177043126,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_abs_delta,mu_0p150,mu_0p225,0.15,0.225,40,40,0.4908947488064445,0.4765102701676243,-0.014384478638820197,4.035938265950586,77.16373436731517,-0.029644230543025483,0.0008752732653850882,0.07774472186532067,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_abs_delta,mu_0p150,mu_0p300,0.15,0.3,40,40,0.4908947488064445,0.4632846474376576,-0.027610101368786888,8.07526781748459,75.00751549135771,-0.04226018554107111,-0.012960017196502669,4.3809185823473484e-06,True
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_abs_delta,mu_0p175,mu_0p225,0.175,0.225,40,40,0.48524544193838237,0.4765102701676243,-0.008735171770758055,2.7084562372939613,77.31535895624599,-0.022542984722192856,0.005072641180676749,0.47678656636912964,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_abs_delta,mu_0p175,mu_0p300,0.175,0.3,40,40,0.48524544193838237,0.4632846474376576,-0.021960794500724745,7.167019628328537,77.99899040175772,-0.03507626719861273,-0.008845321802836762,5.2883182263152584e-05,True
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_abs_delta,mu_0p225,mu_0p300,0.225,0.3,40,40,0.4765102701676243,0.4632846474376576,-0.01322562272996669,4.107455215492036,77.26300613580717,-0.02701124430109941,0.0005599988411660282,0.06855703673548597,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_abs_marginal_delta,mu_0p075,mu_0p100,0.075,0.1,40,40,0.018500094763734577,0.018933044288968883,0.0004329495252343059,4.233641951534652,75.48033793992961,-5.155211745908744e-06,0.0008710542622145205,0.054860415344959335,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_abs_marginal_delta,mu_0p075,mu_0p125,0.075,0.125,40,40,0.018500094763734577,0.01904208016372566,0.0005419853999910837,5.74328306930862,77.87399747555719,0.00013804233878361531,0.0009459284611985521,0.002141106608721244,True
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_abs_marginal_delta,mu_0p075,mu_0p150,0.075,0.15,40,40,0.018500094763734577,0.019516649163065693,0.0010165543993311162,9.645197483444475,74.06357139523614,0.0005648028844221493,0.001468305914240083,4.396040131915413e-08,True
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_abs_marginal_delta,mu_0p075,mu_0p175,0.075,0.175,40,40,0.018500094763734577,0.019335811303379875,0.0008357165396452974,8.937197935051664,77.96047144064534,0.0004354606367643903,0.0012359724425262046,3.11484410042695e-07,True
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_abs_marginal_delta,mu_0p075,mu_0p225,0.075,0.225,40,40,0.018500094763734577,0.019122589621649137,0.00062249485791456,6.1856650867240806,76.1461273867012,0.00019147111785207773,0.0010535185979770423,0.000731346624247009,True
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_abs_marginal_delta,mu_0p075,mu_0p300,0.075,0.3,40,40,0.018500094763734577,0.018776801516055718,0.000276706752321141,2.849996130614444,77.32716731430651,-0.00013896355196171752,0.0006923770566039995,0.4137021290685724,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_abs_marginal_delta,mu_0p100,mu_0p125,0.1,0.125,40,40,0.018933044288968883,0.01904208016372566,0.00010903587475677781,1.0484140258209618,76.4254225644935,-0.0003363595472129982,0.0005544312967265539,0.9894521269045855,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_abs_marginal_delta,mu_0p100,mu_0p150,0.1,0.15,40,40,0.018933044288968883,0.019516649163065693,0.0005836048740968103,5.114853250853438,77.805965323049,9.519042852189851e-05,0.001072019319671722,0.009144549431113536,True
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_abs_marginal_delta,mu_0p100,mu_0p175,0.1,0.175,40,40,0.018933044288968883,0.019335811303379875,0.00040276701441099155,3.9019389917780116,76.03280120062291,-3.935551628618219e-05,0.0008448895451081653,0.09788469116049903,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_abs_marginal_delta,mu_0p100,mu_0p225,0.1,0.225,40,40,0.018933044288968883,0.019122589621649137,0.00018954533268025417,1.7275600901321535,77.94124332107856,-0.00028009227829387147,0.0006591829436543798,0.8836858124804101,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_abs_marginal_delta,mu_0p100,mu_0p300,0.1,0.3,40,40,0.018933044288968883,0.018776801516055718,-0.0001562427729131649,1.4673920112838628,77.35970338264632,-0.0006120933040054945,0.00029960775817916465,0.9435483692209609,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_abs_marginal_delta,mu_0p125,mu_0p150,0.125,0.15,40,40,0.01904208016372566,0.019516649163065693,0.00047456899934003247,4.431877431608377,75.22410615070508,1.578680867451044e-05,0.0009333511900055545,0.037869972848291966,True
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_abs_marginal_delta,mu_0p125,mu_0p175,0.125,0.175,40,40,0.01904208016372566,0.019335811303379875,0.00029373113965421374,3.0787463764033873,77.97550640473278,-0.00011463902259612477,0.0007021013019045523,0.31983800648122473,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_abs_marginal_delta,mu_0p125,mu_0p225,0.125,0.225,40,40,0.01904208016372566,0.019122589621649137,8.050945792347636e-05,0.7862298043742932,76.9548405574979,-0.00035794706377127424,0.000518965979618227,0.9977984404087629,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_abs_marginal_delta,mu_0p125,mu_0p300,0.125,0.3,40,40,0.01904208016372566,0.018776801516055718,-0.0002652786476699427,2.6818092439185635,77.77941150501235,-0.0006887081169117207,0.00015815082157183522,0.4889316320757928,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_abs_marginal_delta,mu_0p150,mu_0p175,0.15,0.175,40,40,0.019516649163065693,0.019335811303379875,-0.00018083785968581872,1.7008051602839411,74.73220144200751,-0.0006364628245510391,0.0002747871051794016,0.891001224860852,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_abs_marginal_delta,mu_0p150,mu_0p225,0.15,0.225,40,40,0.019516649163065693,0.019122589621649137,-0.0003940595414165561,3.4983261902743705,77.53682976836055,-0.0008762781577407575,8.815907490764528e-05,0.1834160827291721,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_abs_marginal_delta,mu_0p150,mu_0p300,0.15,0.3,40,40,0.019516649163065693,0.018776801516055718,-0.0007398476470099752,6.757407493000998,76.49473742038609,-0.00120872667334815,-0.0002709686206718002,0.00016501044719230418,True
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_abs_marginal_delta,mu_0p175,mu_0p225,0.175,0.225,40,40,0.019335811303379875,0.019122589621649137,-0.00021322168173073738,2.098460486272845,76.62441535804618,-0.0006483421557078679,0.00022189879224639316,0.7534308000667108,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_abs_marginal_delta,mu_0p175,mu_0p300,0.175,0.3,40,40,0.019335811303379875,0.018776801516055718,-0.0005590097873241565,5.698427432582389,77.6097459954659,-0.0009789582969419817,-0.00013906127770633113,0.002390381324896995,True
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_abs_marginal_delta,mu_0p225,mu_0p300,0.225,0.3,40,40,0.019122589621649137,0.018776801516055718,-0.0003457881055934191,3.2959535031798493,77.6849771959887,-0.0007948948076384331,0.00010331859645159501,0.2430376290817372,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_raw,mu_0p075,mu_0p100,0.075,0.1,40,40,1.2610057828590797,1.273056148535643,0.012050365676563368,2.0472489782098133,75.74225784341984,-0.013163744197052865,0.0372644755501796,0.7741178082863671,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_raw,mu_0p075,mu_0p125,0.075,0.125,40,40,1.2610057828590797,1.2626714831909278,0.0016657003318480967,0.3060571910600887,77.91891849747833,-0.02163025311332804,0.024961653777024233,0.999990847918259,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_raw,mu_0p075,mu_0p150,0.075,0.15,40,40,1.2610057828590797,1.2718174221421101,0.010811639283030416,1.8528081764221738,76.09631226780988,-0.01418148544943875,0.035804764015499584,0.8451692924483856,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_raw,mu_0p075,mu_0p175,0.075,0.175,40,40,1.2610057828590797,1.262415353760744,0.001409570901664381,0.2829268810792394,76.17365122666514,-0.01992875383316316,0.022747895636491922,0.9999942521586617,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_raw,mu_0p075,mu_0p225,0.075,0.225,40,40,1.2610057828590797,1.256278776369711,-0.004727006489368746,0.8408413193694839,77.33105846028306,-0.02879528828715555,0.01934127530841806,0.9968039042226364,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_raw,mu_0p075,mu_0p300,0.075,0.3,40,40,1.2610057828590797,1.2528110039701943,-0.008194778888885423,1.5052861410304836,77.91612291944648,-0.03149740095734724,0.015107843179576395,0.9365120148837456,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_raw,mu_0p100,mu_0p125,0.1,0.125,40,40,1.273056148535643,1.2626714831909278,-0.010384665344715271,1.7404255958645334,76.47572942933138,-0.035937468597809025,0.015168137908378485,0.8799754150519166,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_raw,mu_0p100,mu_0p150,0.1,0.15,40,40,1.273056148535643,1.2718174221421101,-0.0012387263935329518,0.19578122052774505,77.98270997907208,-0.028320757494021572,0.02584330470695567,0.9999993608541773,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_raw,mu_0p100,mu_0p175,0.1,0.175,40,40,1.273056148535643,1.262415353760744,-0.010640794774898987,1.9172420601029012,70.79715829843742,-0.03446021036263582,0.013178620812837848,0.8229087113177527,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_raw,mu_0p100,mu_0p225,0.1,0.225,40,40,1.273056148535643,1.256278776369711,-0.016777372165932114,2.7366009082166536,77.49228800846582,-0.04302327327209082,0.009468528940226595,0.4639952291572055,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_raw,mu_0p100,mu_0p300,0.1,0.3,40,40,1.273056148535643,1.2528110039701943,-0.02024514456544879,3.3921945882409563,76.48717559191432,-0.045803911217595486,0.005313622086697899,0.21343190746277152,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_raw,mu_0p125,mu_0p150,0.125,0.15,40,40,1.2626714831909278,1.2718174221421101,0.00914593895118232,1.5458157588780677,76.77043915918873,-0.01618944266776554,0.034481320570130175,0.9283247023873598,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_raw,mu_0p125,mu_0p175,0.125,0.175,40,40,1.2626714831909278,1.262415353760744,-0.0002561294301837158,0.05044807475412209,75.38712364270619,-0.022007381285001185,0.021495122424633754,0.9999999998101031,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_raw,mu_0p125,mu_0p225,0.125,0.225,40,40,1.2626714831909278,1.256278776369711,-0.0063927068212168425,1.1203271725889117,77.71148013529103,-0.030818944433117872,0.018033530790684187,0.9850913257694929,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_raw,mu_0p125,mu_0p300,0.125,0.3,40,40,1.2626714831909278,1.2528110039701943,-0.00986047922073352,1.7827463507248305,77.99997618407015,-0.0335350882494362,0.013814129807969158,0.8674954547186908,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_raw,mu_0p150,mu_0p175,0.15,0.175,40,40,1.2718174221421101,1.262415353760744,-0.009402068381366036,1.7106831854416114,71.34060104231662,-0.032984692664980886,0.014180555902248811,0.8881854986267725,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_raw,mu_0p150,mu_0p225,0.15,0.225,40,40,1.2718174221421101,1.256278776369711,-0.015538645772399162,2.554889286021554,77.66035079236198,-0.041574106780980655,0.01049681523618233,0.5477812082958065,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_raw,mu_0p150,mu_0p300,0.15,0.3,40,40,1.2718174221421101,1.2528110039701943,-0.01900641817191584,3.211625341988793,76.78081757481489,-0.044347825019722745,0.006334988675891065,0.2714787590764596,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_raw,mu_0p175,mu_0p225,0.175,0.225,40,40,1.262415353760744,1.256278776369711,-0.006136577391033127,1.1646903065776664,73.60590689873895,-0.028724199370042343,0.01645104458797609,0.981746418980698,False
null,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_raw,mu_0p175,mu_0p300,0.175,0.3,40,40,1.262415353760744,1.2528110039701943,-0.009604349790549804,1.8910835771382137,75.37263588461023,-0.031362846315065626,0.012154146733966021,0.8322002295498356,False
