modularity_regime,mu_t_input,mu_w_input,run_id,replicate_id,attack_family,ranking_metric,attack,perturbation_unit,outcome,auc_lfr,auc_null,delta_auc_lfr_minus_null
mu_0p300,0.3,0.3,263,23,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_efficiency,0.3588314130091906,0.3394900534107367,0.0193413595984539
mu_0p300,0.3,0.3,263,23,edge_weakening,spectral_gamma,spectral_gamma,edge,yuan_out_in_strength_assortativity,0.0246163101690408,0.0176934110930424,0.006922899075998402
mu_0p300,0.3,0.3,263,23,edge_weakening,spectral_kappa,spectral_kappa,edge,community_assortativity,0.0,0.0,0.0
mu_0p300,0.3,0.3,263,23,edge_weakening,spectral_kappa,spectral_kappa,edge,community_assortativity_louvain_dynamic,0.0019315033872941,0.0135513299480583,-0.011619826560764199
mu_0p300,0.3,0.3,263,23,edge_weakening,spectral_kappa,spectral_kappa,edge,gscc_ratio,0.0,0.0,0.0
mu_0p300,0.3,0.3,263,23,edge_weakening,spectral_kappa,spectral_kappa,edge,reachability,0.0,0.0,0.0
mu_0p300,0.3,0.3,263,23,edge_weakening,spectral_kappa,spectral_kappa,edge,spectral_gamma,3.6066689031665,7.962431881998539,-4.355762978832039
mu_0p300,0.3,0.3,263,23,edge_weakening,spectral_kappa,spectral_kappa,edge,spectral_kappa,3.188853783489325,6.944609483905442,-3.755755700416117
mu_0p300,0.3,0.3,263,23,edge_weakening,spectral_kappa,spectral_kappa,edge,weighted_directed_community_assortativity,0.0186843603356595,0.0032750188527448,0.015409341482914701
mu_0p300,0.3,0.3,263,23,edge_weakening,spectral_kappa,spectral_kappa,edge,weighted_directed_community_assortativity_louvain_dynamic,0.0178984676849435,0.0112296910183647,0.006668776666578799
mu_0p300,0.3,0.3,263,23,edge_weakening,spectral_kappa,spectral_kappa,edge,weighted_efficiency,0.3721278765736012,0.3835426017690331,-0.011414725195431907
mu_0p300,0.3,0.3,263,23,edge_weakening,spectral_kappa,spectral_kappa,edge,yuan_out_in_strength_assortativity,0.0211997959267245,0.0351133111127018,-0.0139135151859773
mu_0p300,0.3,0.3,263,23,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,community_assortativity,0.0,0.0,0.0
mu_0p300,0.3,0.3,263,23,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,community_assortativity_louvain_dynamic,0.0,0.0046156429982951,-0.0046156429982951
mu_0p300,0.3,0.3,263,23,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,gscc_ratio,0.0,0.0,0.0
mu_0p300,0.3,0.3,263,23,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,reachability,0.0,0.0,0.0
mu_0p300,0.3,0.3,263,23,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,spectral_gamma,1.973835105572097,5.118226557443476,-3.144391451871379
mu_0p300,0.3,0.3,263,23,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,spectral_kappa,1.7347006188186396,4.019519968738212,-2.2848193499195726
mu_0p300,0.3,0.3,263,23,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_directed_community_assortativity,0.0293488366259921,0.001267342410321,0.0280814942156711
mu_0p300,0.3,0.3,263,23,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_directed_community_assortativity_louvain_dynamic,0.0293488366259921,0.0048631269685856,0.024485709657406502
mu_0p300,0.3,0.3,263,23,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,0.4668597607926331,0.4870398108951979,-0.020180050102564795
mu_0p300,0.3,0.3,263,23,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,yuan_out_in_strength_assortativity,0.0092991453132551,0.0418138030891235,-0.0325146577758684
mu_0p300,0.3,0.3,263,23,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,community_assortativity,0.0,0.0,0.0
mu_0p300,0.3,0.3,263,23,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,community_assortativity_louvain_dynamic,0.0025008384230852,0.0110838700968684,-0.008583031673783199
mu_0p300,0.3,0.3,263,23,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,gscc_ratio,0.0,0.0,0.0
mu_0p300,0.3,0.3,263,23,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,reachability,0.0,0.0,0.0
mu_0p300,0.3,0.3,263,23,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,spectral_gamma,0.7578169353335279,3.890862826437804,-3.133045891104276
mu_0p300,0.3,0.3,263,23,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,spectral_kappa,0.7444834056170844,2.7177780828565203,-1.973294677239436
mu_0p300,0.3,0.3,263,23,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,0.0021523359801192,0.0024319096692348,-0.00027957368911560006
mu_0p300,0.3,0.3,263,23,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity_louvain_dynamic,0.0020814642279874,0.0108451444219586,-0.0087636801939712
mu_0p300,0.3,0.3,263,23,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,0.1448953983106642,0.1578210688224074,-0.012925670511743204
mu_0p300,0.3,0.3,263,23,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,yuan_out_in_strength_assortativity,0.0120756180778408,0.012842773635313,-0.0007671555574722006
mu_0p300,0.3,0.3,263,23,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,community_assortativity,0.0,0.0,0.0
mu_0p300,0.3,0.3,263,23,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,community_assortativity_louvain_dynamic,0.0,0.0062893605255108,-0.0062893605255108
mu_0p300,0.3,0.3,263,23,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,gscc_ratio,0.0,0.0,0.0
mu_0p300,0.3,0.3,263,23,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,reachability,0.0,0.0,0.0
mu_0p300,0.3,0.3,263,23,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,spectral_gamma,1.9272259577317823,3.8534807595990994,-1.9262548018673171
mu_0p300,0.3,0.3,263,23,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,spectral_kappa,1.6833350350622742,3.104172600322902,-1.420837565260628
mu_0p300,0.3,0.3,263,23,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,0.0365148860901063,0.0005279626759173,0.035986923414189
mu_0p300,0.3,0.3,263,23,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity_louvain_dynamic,0.0365148860901062,0.0084114648019394,0.028103421288166796
mu_0p300,0.3,0.3,263,23,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,0.342579688714483,0.337630890885676,0.004948797828807028
mu_0p300,0.3,0.3,263,23,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,yuan_out_in_strength_assortativity,0.0109860685765447,0.0419979633391561,-0.031011894762611396
mu_0p300,0.3,0.3,263,23,node_redistribution,out_degree,out_degree,node,community_assortativity,0.0064476096929728,0.0241408109183253,-0.0176932012253525
mu_0p300,0.3,0.3,263,23,node_redistribution,out_degree,out_degree,node,community_assortativity_louvain_dynamic,0.0198586176487451,0.0448054662359221,-0.024946848587177002
mu_0p300,0.3,0.3,263,23,node_redistribution,out_degree,out_degree,node,gscc_ratio,0.3256444444444445,0.323088888888889,0.002555555555555533
mu_0p300,0.3,0.3,263,23,node_redistribution,out_degree,out_degree,node,reachability,0.4718141685309471,0.4712090976882924,0.0006050708426547091
mu_0p300,0.3,0.3,263,23,node_redistribution,out_degree,out_degree,node,spectral_gamma,1.659634780003344,5.815939280583559,-4.156304500580215
mu_0p300,0.3,0.3,263,23,node_redistribution,out_degree,out_degree,node,spectral_kappa,1.6387074974174247,4.638503221150531,-2.999795723733106
mu_0p300,0.3,0.3,263,23,node_redistribution,out_degree,out_degree,node,weighted_directed_community_assortativity,0.0093535521309404,0.0173681944293683,-0.008014642298427901
mu_0p300,0.3,0.3,263,23,node_redistribution,out_degree,out_degree,node,weighted_directed_community_assortativity_louvain_dynamic,0.0097740972018401,0.0782984088194215,-0.06852431161758141
mu_0p300,0.3,0.3,263,23,node_redistribution,out_degree,out_degree,node,weighted_efficiency,0.8060624535261057,0.8533903530637816,-0.04732789953767591
mu_0p300,0.3,0.3,263,23,node_redistribution,out_degree,out_degree,node,yuan_out_in_strength_assortativity,0.0624555906294474,0.0444284050307689,0.018027185598678504
mu_0p300,0.3,0.3,263,23,node_redistribution,out_strength,out_strength,node,community_assortativity,0.0338815941097136,0.0118148544872823,0.022066739622431303
mu_0p300,0.3,0.3,263,23,node_redistribution,out_strength,out_strength,node,community_assortativity_louvain_dynamic,0.0211966104958647,0.0647425150322215,-0.0435459045363568
mu_0p300,0.3,0.3,263,23,node_redistribution,out_strength,out_strength,node,gscc_ratio,0.3204666666666667,0.3267111111111112,-0.006244444444444497
mu_0p300,0.3,0.3,263,23,node_redistribution,out_strength,out_strength,node,reachability,0.4704222222222223,0.4722727815063386,-0.0018505592841163154
mu_0p300,0.3,0.3,263,23,node_redistribution,out_strength,out_strength,node,spectral_gamma,1.2308506198763058,3.643899769144237,-2.4130491492679313
mu_0p300,0.3,0.3,263,23,node_redistribution,out_strength,out_strength,node,spectral_kappa,1.4598496827047476,2.9753764383536017,-1.515526755648854
mu_0p300,0.3,0.3,263,23,node_redistribution,out_strength,out_strength,node,weighted_directed_community_assortativity,0.0290834188797982,0.0178157270167688,0.011267691863029398
mu_0p300,0.3,0.3,263,23,node_redistribution,out_strength,out_strength,node,weighted_directed_community_assortativity_louvain_dynamic,0.027373649581603,0.1072499568318644,-0.0798763072502614
mu_0p300,0.3,0.3,263,23,node_redistribution,out_strength,out_strength,node,weighted_efficiency,0.7712486563083516,0.8122700932637187,-0.041021436955367085
mu_0p300,0.3,0.3,263,23,node_redistribution,out_strength,out_strength,node,yuan_out_in_strength_assortativity,0.0763488461195465,0.0361014997144594,0.0402473464050871
mu_0p300,0.3,0.3,263,23,node_redistribution,random,random,node,community_assortativity,0.0122352333754056,0.0112228007693664,0.0010124326060392003
mu_0p300,0.3,0.3,263,23,node_redistribution,random,random,node,community_assortativity_louvain_dynamic,0.0431783739971192,0.0534235984209041,-0.0102452244237849
mu_0p300,0.3,0.3,263,23,node_redistribution,random,random,node,gscc_ratio,0.3262622222222223,0.3252,0.0010622222222222977
mu_0p300,0.3,0.3,263,23,node_redistribution,random,random,node,reachability,0.4719092617449664,0.4718127367636093,9.652498135709342e-05
mu_0p300,0.3,0.3,263,23,node_redistribution,random,random,node,spectral_gamma,1.3374892320923553,4.801527772981076,-3.4640385408887204
mu_0p300,0.3,0.3,263,23,node_redistribution,random,random,node,spectral_kappa,1.421095475431242,4.034103223185444,-2.613007747754202
mu_0p300,0.3,0.3,263,23,node_redistribution,random,random,node,weighted_directed_community_assortativity,0.010140665445494,0.0153473220499908,-0.0052066566044968
mu_0p300,0.3,0.3,263,23,node_redistribution,random,random,node,weighted_directed_community_assortativity_louvain_dynamic,0.0218979633654904,0.095774144359014,-0.07387618099352361
mu_0p300,0.3,0.3,263,23,node_redistribution,random,random,node,weighted_efficiency,0.7615345925160957,0.8189103042498106,-0.05737571173371492
mu_0p300,0.3,0.3,263,23,node_redistribution,random,random,node,yuan_out_in_strength_assortativity,0.029307326721258,0.0316408121243865,-0.002333485403128499
mu_0p300,0.3,0.3,263,23,node_redistribution,weighted_betweenness,weighted_betweenness,node,community_assortativity,0.0168529635316559,0.0270177689161672,-0.0101648053845113
mu_0p300,0.3,0.3,263,23,node_redistribution,weighted_betweenness,weighted_betweenness,node,community_assortativity_louvain_dynamic,0.0672788353989105,0.100786028837138,-0.0335071934382275
mu_0p300,0.3,0.3,263,23,node_redistribution,weighted_betweenness,weighted_betweenness,node,gscc_ratio,0.3607555555555556,0.3430888888888889,0.01766666666666672
mu_0p300,0.3,0.3,263,23,node_redistribution,weighted_betweenness,weighted_betweenness,node,reachability,0.481620581655481,0.475834004474273,0.005786577181208008
mu_0p300,0.3,0.3,263,23,node_redistribution,weighted_betweenness,weighted_betweenness,node,spectral_gamma,0.1556616637752205,5.0545149586685545,-4.898853294893334
mu_0p300,0.3,0.3,263,23,node_redistribution,weighted_betweenness,weighted_betweenness,node,spectral_kappa,0.3378781710949451,4.210212793388681,-3.872334622293736
mu_0p300,0.3,0.3,263,23,node_redistribution,weighted_betweenness,weighted_betweenness,node,weighted_directed_community_assortativity,0.0142557384942858,0.028527119357691,-0.014271380863405198
mu_0p300,0.3,0.3,263,23,node_redistribution,weighted_betweenness,weighted_betweenness,node,weighted_directed_community_assortativity_louvain_dynamic,0.051307491016892,0.1674558241616692,-0.11614833314477721
mu_0p300,0.3,0.3,263,23,node_redistribution,weighted_betweenness,weighted_betweenness,node,weighted_efficiency,0.6944675016792666,0.7477422845425681,-0.05327478286330145
mu_0p300,0.3,0.3,263,23,node_redistribution,weighted_betweenness,weighted_betweenness,node,yuan_out_in_strength_assortativity,0.0336549031636721,0.0820979577810931,-0.04844305461742101
mu_0p300,0.3,0.3,263,23,node_redistribution,weighted_slack,weighted_slack,node,community_assortativity,0.1098979089695243,0.0256543462381752,0.0842435627313491
mu_0p300,0.3,0.3,263,23,node_redistribution,weighted_slack,weighted_slack,node,community_assortativity_louvain_dynamic,0.1604529365476513,0.0653297052995822,0.09512323124806911
mu_0p300,0.3,0.3,263,23,node_redistribution,weighted_slack,weighted_slack,node,gscc_ratio,0.3334666666666667,0.3307777777777778,0.0026888888888889073
mu_0p300,0.3,0.3,263,23,node_redistribution,weighted_slack,weighted_slack,node,reachability,0.4752870991797167,0.4733106636838181,0.0019764354958985986
mu_0p300,0.3,0.3,263,23,node_redistribution,weighted_slack,weighted_slack,node,spectral_gamma,0.7492738519800242,3.314833899669273,-2.5655600476892486
mu_0p300,0.3,0.3,263,23,node_redistribution,weighted_slack,weighted_slack,node,spectral_kappa,0.7262255328971572,2.842211958498255,-2.115986425601098
mu_0p300,0.3,0.3,263,23,node_redistribution,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,0.1415513155212009,0.0244731500968456,0.1170781654243553
mu_0p300,0.3,0.3,263,23,node_redistribution,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity_louvain_dynamic,0.1219564536656591,0.1012648620303609,0.020691591635298198
mu_0p300,0.3,0.3,263,23,node_redistribution,weighted_slack,weighted_slack,node,weighted_efficiency,0.838466260237752,0.8349622047473193,0.003504055490432645
mu_0p300,0.3,0.3,263,23,node_redistribution,weighted_slack,weighted_slack,node,yuan_out_in_strength_assortativity,0.0123143570198639,0.0441809449487918,-0.0318665879289279
mu_0p300,0.3,0.3,263,23,node_removal,out_degree,out_degree,node,community_assortativity,0.0064476096929728,0.0241408109183253,-0.0176932012253525
mu_0p300,0.3,0.3,263,23,node_removal,out_degree,out_degree,node,community_assortativity_louvain_dynamic,0.014351701436346,0.0529680922281107,-0.038616390791764696
mu_0p300,0.3,0.3,263,23,node_removal,out_degree,out_degree,node,gscc_ratio,0.3256444444444445,0.323088888888889,0.002555555555555533
mu_0p300,0.3,0.3,263,23,node_removal,out_degree,out_degree,node,reachability,0.4718141685309471,0.4712090976882924,0.0006050708426547091
mu_0p300,0.3,0.3,263,23,node_removal,out_degree,out_degree,node,spectral_gamma,2.1451788520476907,7.415452879558258,-5.270274027510568
mu_0p300,0.3,0.3,263,23,node_removal,out_degree,out_degree,node,spectral_kappa,2.0403690649447377,5.748287237479037,-3.707918172534299
mu_0p300,0.3,0.3,263,23,node_removal,out_degree,out_degree,node,weighted_directed_community_assortativity,0.0061397835452971,0.0217881212829239,-0.015648337737626798
mu_0p300,0.3,0.3,263,23,node_removal,out_degree,out_degree,node,weighted_directed_community_assortativity_louvain_dynamic,0.0130320931956958,0.0676944064436639,-0.054662313247968095
mu_0p300,0.3,0.3,263,23,node_removal,out_degree,out_degree,node,weighted_efficiency,0.988534054585986,1.0756369674226685,-0.08710291283668248
mu_0p300,0.3,0.3,263,23,node_removal,out_degree,out_degree,node,yuan_out_in_strength_assortativity,0.0313867018486237,0.0484619682332351,-0.017075266384611397
mu_0p300,0.3,0.3,263,23,node_removal,out_strength,out_strength,node,community_assortativity,0.0338815941097136,0.0118148544872823,0.022066739622431303
mu_0p300,0.3,0.3,263,23,node_removal,out_strength,out_strength,node,community_assortativity_louvain_dynamic,0.0284929784190795,0.0785317656475229,-0.050038787228443404
mu_0p300,0.3,0.3,263,23,node_removal,out_strength,out_strength,node,gscc_ratio,0.3204666666666667,0.3267111111111112,-0.006244444444444497
mu_0p300,0.3,0.3,263,23,node_removal,out_strength,out_strength,node,reachability,0.4704222222222223,0.4722727815063386,-0.0018505592841163154
mu_0p300,0.3,0.3,263,23,node_removal,out_strength,out_strength,node,spectral_gamma,2.364176969174576,5.087505009913913,-2.723328040739337
mu_0p300,0.3,0.3,263,23,node_removal,out_strength,out_strength,node,spectral_kappa,2.4606364303282326,4.080000089107501,-1.6193636587792684
mu_0p300,0.3,0.3,263,23,node_removal,out_strength,out_strength,node,weighted_directed_community_assortativity,0.031898583218331,0.0139438403556486,0.0179547428626824
mu_0p300,0.3,0.3,263,23,node_removal,out_strength,out_strength,node,weighted_directed_community_assortativity_louvain_dynamic,0.0300400393701586,0.0898467151548232,-0.0598066757846646
mu_0p300,0.3,0.3,263,23,node_removal,out_strength,out_strength,node,weighted_efficiency,1.038153659786322,1.1140367216357523,-0.07588306184943039
mu_0p300,0.3,0.3,263,23,node_removal,out_strength,out_strength,node,yuan_out_in_strength_assortativity,0.0319411383293482,0.0214362911181137,0.010504847211234503
mu_0p300,0.3,0.3,263,23,node_removal,random,random,node,community_assortativity,0.0122352333754056,0.0112228007693664,0.0010124326060392003
mu_0p300,0.3,0.3,263,23,node_removal,random,random,node,community_assortativity_louvain_dynamic,0.028930054530321,0.0624588504814953,-0.0335287959511743
mu_0p300,0.3,0.3,263,23,node_removal,random,random,node,gscc_ratio,0.3262622222222223,0.3252,0.0010622222222222977
mu_0p300,0.3,0.3,263,23,node_removal,random,random,node,reachability,0.4719092617449664,0.4718127367636093,9.652498135709342e-05
mu_0p300,0.3,0.3,263,23,node_removal,random,random,node,spectral_gamma,2.0765509252243475,6.639489088320902,-4.562938163096554
mu_0p300,0.3,0.3,263,23,node_removal,random,random,node,spectral_kappa,2.0377730783214028,5.369715134014919,-3.3319420556935166
mu_0p300,0.3,0.3,263,23,node_removal,random,random,node,weighted_directed_community_assortativity,0.0140848712736101,0.0134803196609634,0.0006045516126467008
mu_0p300,0.3,0.3,263,23,node_removal,random,random,node,weighted_directed_community_assortativity_louvain_dynamic,0.0214598971896855,0.0756825742459751,-0.05422267705628961
mu_0p300,0.3,0.3,263,23,node_removal,random,random,node,weighted_efficiency,1.029675820701301,1.1009221534182108,-0.07124633271690972
mu_0p300,0.3,0.3,263,23,node_removal,random,random,node,yuan_out_in_strength_assortativity,0.0401882019248641,0.032412026312074,0.0077761756127901
mu_0p300,0.3,0.3,263,23,node_removal,weighted_betweenness,weighted_betweenness,node,community_assortativity,0.0168529635316559,0.0270177689161672,-0.0101648053845113
mu_0p300,0.3,0.3,263,23,node_removal,weighted_betweenness,weighted_betweenness,node,community_assortativity_louvain_dynamic,0.0550789104846512,0.1190476286348962,-0.06396871815024499
mu_0p300,0.3,0.3,263,23,node_removal,weighted_betweenness,weighted_betweenness,node,gscc_ratio,0.3607555555555556,0.3430888888888889,0.01766666666666672
mu_0p300,0.3,0.3,263,23,node_removal,weighted_betweenness,weighted_betweenness,node,reachability,0.481620581655481,0.475834004474273,0.005786577181208008
mu_0p300,0.3,0.3,263,23,node_removal,weighted_betweenness,weighted_betweenness,node,spectral_gamma,1.318947822277314,6.756707593695282,-5.4377597714179675
mu_0p300,0.3,0.3,263,23,node_removal,weighted_betweenness,weighted_betweenness,node,spectral_kappa,1.2639584586050714,5.473900050121148,-4.209941591516076
mu_0p300,0.3,0.3,263,23,node_removal,weighted_betweenness,weighted_betweenness,node,weighted_directed_community_assortativity,0.0140378632671363,0.0257804986164255,-0.0117426353492892
mu_0p300,0.3,0.3,263,23,node_removal,weighted_betweenness,weighted_betweenness,node,weighted_directed_community_assortativity_louvain_dynamic,0.039694767359114,0.1451292609302771,-0.10543449357116308
mu_0p300,0.3,0.3,263,23,node_removal,weighted_betweenness,weighted_betweenness,node,weighted_efficiency,1.1533596757171425,1.1627361131446143,-0.009376437427471851
mu_0p300,0.3,0.3,263,23,node_removal,weighted_betweenness,weighted_betweenness,node,yuan_out_in_strength_assortativity,0.0395790128505548,0.0336695901351028,0.005909422715451994
mu_0p300,0.3,0.3,263,23,node_removal,weighted_slack,weighted_slack,node,community_assortativity,0.1098979089695243,0.0256543462381752,0.0842435627313491
mu_0p300,0.3,0.3,263,23,node_removal,weighted_slack,weighted_slack,node,community_assortativity_louvain_dynamic,0.1306046582878365,0.0703396489639161,0.060265009323920385
mu_0p300,0.3,0.3,263,23,node_removal,weighted_slack,weighted_slack,node,gscc_ratio,0.3334666666666667,0.3307777777777778,0.0026888888888889073
mu_0p300,0.3,0.3,263,23,node_removal,weighted_slack,weighted_slack,node,reachability,0.4752870991797167,0.4733106636838181,0.0019764354958985986
mu_0p300,0.3,0.3,263,23,node_removal,weighted_slack,weighted_slack,node,spectral_gamma,0.95718543952099,4.478809332153455,-3.521623892632465
mu_0p300,0.3,0.3,263,23,node_removal,weighted_slack,weighted_slack,node,spectral_kappa,0.8869910450711359,3.6395661042380674,-2.7525750591669316
mu_0p300,0.3,0.3,263,23,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,0.1326201644132284,0.0191105069684472,0.11350965744478121
mu_0p300,0.3,0.3,263,23,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity_louvain_dynamic,0.1392608913880157,0.0760944290036077,0.063166462384408
mu_0p300,0.3,0.3,263,23,node_removal,weighted_slack,weighted_slack,node,weighted_efficiency,1.02218690814868,1.111666360772435,-0.08947945262375501
mu_0p300,0.3,0.3,263,23,node_removal,weighted_slack,weighted_slack,node,yuan_out_in_strength_assortativity,0.0787856161915428,0.0563787880853722,0.022406828106170597
mu_0p300,0.3,0.3,264,24,edge_weakening,edge_weight,edge_weight,edge,community_assortativity,0.0,0.0,0.0
mu_0p300,0.3,0.3,264,24,edge_weakening,edge_weight,edge_weight,edge,community_assortativity_louvain_dynamic,0.0,0.0062618465104772,-0.0062618465104772
mu_0p300,0.3,0.3,264,24,edge_weakening,edge_weight,edge_weight,edge,gscc_ratio,0.0,0.0,0.0
mu_0p300,0.3,0.3,264,24,edge_weakening,edge_weight,edge_weight,edge,reachability,0.0,0.0,0.0
mu_0p300,0.3,0.3,264,24,edge_weakening,edge_weight,edge_weight,edge,spectral_gamma,0.6000013710478362,4.188627884964341,-3.588626513916505
mu_0p300,0.3,0.3,264,24,edge_weakening,edge_weight,edge_weight,edge,spectral_kappa,0.5266436123519012,3.2090770365709416,-2.6824334242190404
mu_0p300,0.3,0.3,264,24,edge_weakening,edge_weight,edge_weight,edge,weighted_directed_community_assortativity,0.0191497517642121,0.001437682196813,0.0177120695673991
mu_0p300,0.3,0.3,264,24,edge_weakening,edge_weight,edge_weight,edge,weighted_directed_community_assortativity_louvain_dynamic,0.019149751764212,0.0063245085375729,0.0128252432266391
mu_0p300,0.3,0.3,264,24,edge_weakening,edge_weight,edge_weight,edge,weighted_efficiency,0.3780994518168912,0.444996339154453,-0.06689688733756183
mu_0p300,0.3,0.3,264,24,edge_weakening,edge_weight,edge_weight,edge,yuan_out_in_strength_assortativity,0.055840814321849,0.013622406244688,0.042218408077161
mu_0p300,0.3,0.3,264,24,edge_weakening,random_edge,random_edge,edge,community_assortativity,0.0,0.0,0.0
mu_0p300,0.3,0.3,264,24,edge_weakening,random_edge,random_edge,edge,community_assortativity_louvain_dynamic,0.00031122751974,0.0187715309907627,-0.0184603034710227
mu_0p300,0.3,0.3,264,24,edge_weakening,random_edge,random_edge,edge,gscc_ratio,0.0,0.0,0.0
mu_0p300,0.3,0.3,264,24,edge_weakening,random_edge,random_edge,edge,reachability,0.0,0.0,0.0
mu_0p300,0.3,0.3,264,24,edge_weakening,random_edge,random_edge,edge,spectral_gamma,1.2674529653022883,4.002277913464353,-2.734824948162065
mu_0p300,0.3,0.3,264,24,edge_weakening,random_edge,random_edge,edge,spectral_kappa,1.1318823066084418,3.456905862650457,-2.3250235560420154
mu_0p300,0.3,0.3,264,24,edge_weakening,random_edge,random_edge,edge,weighted_directed_community_assortativity,0.0024147502630668,0.0025043321538906,-8.958189082380018e-05
mu_0p300,0.3,0.3,264,24,edge_weakening,random_edge,random_edge,edge,weighted_directed_community_assortativity_louvain_dynamic,0.0025043769146657,0.0065488698044282,-0.0040444928897625
mu_0p300,0.3,0.3,264,24,edge_weakening,random_edge,random_edge,edge,weighted_efficiency,0.2813362921587575,0.300640865948644,-0.01930457378988648
mu_0p300,0.3,0.3,264,24,edge_weakening,random_edge,random_edge,edge,yuan_out_in_strength_assortativity,0.0308686058530793,0.0190861614064704,0.011782444446608899
mu_0p300,0.3,0.3,264,24,edge_weakening,spectral_gamma,spectral_gamma,edge,community_assortativity,0.0,0.0,0.0
mu_0p300,0.3,0.3,264,24,edge_weakening,spectral_gamma,spectral_gamma,edge,community_assortativity_louvain_dynamic,0.0,0.0145687123500245,-0.0145687123500245
mu_0p300,0.3,0.3,264,24,edge_weakening,spectral_gamma,spectral_gamma,edge,gscc_ratio,0.0,0.0,0.0
mu_0p300,0.3,0.3,264,24,edge_weakening,spectral_gamma,spectral_gamma,edge,reachability,0.0,0.0,0.0
mu_0p300,0.3,0.3,264,24,edge_weakening,spectral_gamma,spectral_gamma,edge,spectral_gamma,3.149374551666545,6.342000745796884,-3.1926261941303395
mu_0p300,0.3,0.3,264,24,edge_weakening,spectral_gamma,spectral_gamma,edge,spectral_kappa,2.6659460757341344,4.999215162978569,-2.3332690872444344
mu_0p300,0.3,0.3,264,24,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_directed_community_assortativity,0.0215524699160178,0.0014117553142941,0.020140714601723703
mu_0p300,0.3,0.3,264,24,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_directed_community_assortativity_louvain_dynamic,0.0215524699160177,0.0098127431619975,0.011739726754020201
mu_0p300,0.3,0.3,264,24,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_efficiency,0.3470004629067236,0.3242249517676536,0.022775511139070004
mu_0p300,0.3,0.3,264,24,edge_weakening,spectral_gamma,spectral_gamma,edge,yuan_out_in_strength_assortativity,0.0307574813382342,0.0169278502180524,0.0138296311201818
mu_0p300,0.3,0.3,264,24,edge_weakening,spectral_kappa,spectral_kappa,edge,community_assortativity,0.0,0.0,0.0
