modularity_regime,mu_t_input,mu_w_input,attack_family,ranking_metric,attack,perturbation_unit,outcome,auc_measure,n_pairs,mean_auc_lfr,mean_auc_null,mean_delta_auc_lfr_minus_null,sd_delta_auc,se_delta_auc,ci95_lower_delta_auc,ci95_upper_delta_auc,t_statistic,p_value_two_sided,cohen_dz,p_holm_across_mu,significant_holm_0p05,realised_qw
mu_0p225,0.225,0.225,node_removal,weighted_betweenness,weighted_betweenness,node,yuan_out_in_strength_assortativity,auc_abs_delta,40,0.07930737496773574,0.04768945282910997,0.03161792213862578,0.04499532148569488,0.00711438499731536,0.017227720202910246,0.04600812407434131,4.444224223254283,7.101409516214724e-05,0.7026935488988093,7.101409516214724e-05,True,0.5411565770983382
mu_0p225,0.225,0.225,node_removal,weighted_slack,weighted_slack,node,community_assortativity,auc_abs_delta,40,0.040443992546969024,0.014165335086809182,0.026278657460159838,0.021381991117942704,0.003380789642109446,0.019440364948510733,0.033116949971808946,7.772934799860323,1.906870159750268e-09,1.2290089035771834,9.53435079875134e-09,True,0.5411565770983382
mu_0p225,0.225,0.225,node_removal,weighted_slack,weighted_slack,node,community_assortativity_louvain_dynamic,auc_abs_delta,40,0.06507391048862891,0.07595730873141263,-0.010883398242783695,0.035525127594067125,0.005617015868267485,-0.022244885237230737,0.00047808875166334766,-1.9375765527506998,0.05994066507227546,-0.3063577523814799,0.2997033253613773,False,0.5411565770983382
mu_0p225,0.225,0.225,node_removal,weighted_slack,weighted_slack,node,gscc_ratio,auc_abs_delta,40,0.3392083333333334,0.33066166666666674,0.00854666666666667,0.0080393898902156,0.0012711391525606155,0.00597554504467909,0.01111778828865425,6.723627896639046,5.1454780703510046e-08,1.0630989146413279,2.572739035175502e-07,True,0.5411565770983382
mu_0p225,0.225,0.225,node_removal,weighted_slack,weighted_slack,node,reachability,auc_abs_delta,40,0.4756554325130501,0.4732426808351976,0.002412751677852361,0.007499568354790228,0.0011857858734629432,1.4273358491006822e-05,0.004811229997213715,2.0347279655189463,0.04871685831246964,0.32171873949402097,0.09743371662493928,False,0.5411565770983382
mu_0p225,0.225,0.225,node_removal,weighted_slack,weighted_slack,node,spectral_gamma,auc_abs_delta,39,1.2605379569777695,5.340857956810826,-4.080319999833055,1.4056601248595075,0.2250857606711812,-4.53598230011548,-3.6246576995506294,-18.127845971535404,2.6761715642788297e-20,-2.9027785078849506,1.8733200949951809e-19,True,0.5411565770983382
mu_0p225,0.225,0.225,node_removal,weighted_slack,weighted_slack,node,spectral_kappa,auc_abs_delta,39,1.1473526462727004,4.495838697296124,-3.3484860510234227,1.1440315706801683,0.18319166330774939,-3.719338185100957,-2.9776339169458885,-18.27859407225424,2.016300110762335e-20,-2.926917522942681,1.4114100775336344e-19,True,0.5411565770983382
mu_0p225,0.225,0.225,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,40,0.02813707377848277,0.014534545547390126,0.013602528231092644,0.019410212398190005,0.0030690240522959775,0.0073948411471391464,0.01981021531504614,4.43219994346946,7.369391365855712e-05,0.7007923433316513,0.00022108174097567137,True,0.5411565770983382
mu_0p225,0.225,0.225,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity_louvain_dynamic,auc_abs_delta,40,0.057362087554472675,0.0863168203586471,-0.028954732804174425,0.03619838265875623,0.0057234668408005646,-0.04053153721419321,-0.01737792839415564,-5.058950040169083,1.0396465353156039e-05,-0.7998902347967307,6.237879211893623e-05,True,0.5411565770983382
mu_0p225,0.225,0.225,node_removal,weighted_slack,weighted_slack,node,weighted_efficiency,auc_abs_delta,40,1.0006497997169599,1.0768525704815681,-0.07620277076460806,0.02576233951990709,0.004073383536873758,-0.08444196665846984,-0.06796357487074628,-18.707487295216055,4.444140949789274e-21,-2.957913457577275,2.222070474894637e-20,True,0.5411565770983382
mu_0p225,0.225,0.225,node_removal,weighted_slack,weighted_slack,node,yuan_out_in_strength_assortativity,auc_abs_delta,40,0.07336650174185286,0.03535222081379446,0.038014280928058405,0.04441186496598732,0.007022132421417819,0.023810677439960834,0.05221788441615598,5.413495309788396,3.3732544156750068e-06,0.8559487640785073,6.7465088313500136e-06,True,0.5411565770983382
mu_0p300,0.3,0.3,edge_weakening,edge_weight,edge_weight,edge,community_assortativity,auc_abs_delta,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening,edge_weight,edge_weight,edge,community_assortativity_louvain_dynamic,auc_abs_delta,40,0.0003748703799903625,0.007831610907712722,-0.00745674052772236,0.004039629524364761,0.000638721510012765,-0.008748676726457348,-0.0061648043289873715,-11.674478486834325,2.6767998731783212e-14,-1.8458971256516266,2.6767998731783212e-14,True,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening,edge_weight,edge_weight,edge,gscc_ratio,auc_abs_delta,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening,edge_weight,edge_weight,edge,reachability,auc_abs_delta,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening,edge_weight,edge_weight,edge,spectral_gamma,auc_abs_delta,40,0.7766641832491548,3.2864812067712648,-2.5098170235221096,0.6864319925293512,0.10853442776002174,-2.7293486250636914,-2.2902854219805278,-23.12461654168864,2.2327452735988823e-24,-3.6563229144871072,1.3396471641593294e-23,True,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening,edge_weight,edge_weight,edge,spectral_kappa,auc_abs_delta,40,0.6805834520497663,2.641505279812761,-1.960921827762995,0.48575170302511816,0.0768040879432538,-2.1162727590675194,-1.8055708964584707,-25.531477298601725,5.933477818093194e-26,-4.0368810146232175,3.560086690855916e-25,True,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening,edge_weight,edge_weight,edge,weighted_directed_community_assortativity,auc_abs_delta,40,0.014785261111203225,0.0026801445457148377,0.012105116565488388,0.007083288811527282,0.0011199662984606677,0.009839770902844814,0.014370462228131962,10.808465024462084,2.7049181572519804e-13,1.708968374378386,2.7049181572519804e-13,True,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening,edge_weight,edge_weight,edge,weighted_directed_community_assortativity_louvain_dynamic,auc_abs_delta,40,0.01497133518123328,0.006695173537383423,0.00827616164384986,0.007402867522670026,0.0011704961294062726,0.005908609750961619,0.010643713536738101,7.070644178932821,1.7145496576393505e-08,1.1179670065019425,3.429099315278701e-08,True,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening,edge_weight,edge_weight,edge,weighted_efficiency,auc_abs_delta,40,0.3708134443313482,0.4309730355462758,-0.06015959121492763,0.008974152763402698,0.001418938140132334,-0.06302966450706715,-0.05728951792278811,-42.39761376018619,3.0600340560323335e-34,-6.703651341914212,2.1420238392226334e-33,True,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening,edge_weight,edge_weight,edge,yuan_out_in_strength_assortativity,auc_abs_delta,40,0.07181078929946005,0.01895416872630666,0.05285662057315339,0.027322783545264604,0.004320111400940322,0.04411837046892411,0.061594870677382674,12.235013328973078,6.303598703468014e-15,1.9345254661036957,3.782159222080809e-14,True,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening,random_edge,random_edge,edge,community_assortativity,auc_abs_delta,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening,random_edge,random_edge,edge,community_assortativity_louvain_dynamic,auc_abs_delta,40,0.0015661493613350751,0.011746716500345176,-0.0101805671390101,0.008105667362791178,0.001281618541105524,-0.012772885325055003,-0.007588248952965197,-7.943523609004863,1.1261295145086379e-09,-1.2559813625888088,1.1261295145086379e-09,True,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening,random_edge,random_edge,edge,gscc_ratio,auc_abs_delta,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening,random_edge,random_edge,edge,reachability,auc_abs_delta,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening,random_edge,random_edge,edge,spectral_gamma,auc_abs_delta,40,1.5630633520891162,3.9656190530429343,-2.402555700953818,0.5906728564734335,0.09339357892468911,-2.591462045034523,-2.213649356873113,-25.72506299272668,4.49124197942738e-26,-4.067489600416194,3.143869385599166e-25,True,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening,random_edge,random_edge,edge,spectral_kappa,auc_abs_delta,40,1.4206592630557173,3.2041351703369436,-1.783475907281226,0.39554537759414254,0.06254121555744116,-1.9099774561173242,-1.656974358445128,-28.516809137538868,9.84931423231203e-28,-4.508903423746234,6.894519962618421e-27,True,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening,random_edge,random_edge,edge,weighted_directed_community_assortativity,auc_abs_delta,40,0.0028550514311629026,0.00285970017895478,-4.648747791877596e-06,0.001947396942579747,0.0003079104923500069,-0.000627456504852285,0.0006181590092685298,-0.015097724525065187,0.9880311891801363,-0.0023871598492494948,1.0,False,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening,random_edge,random_edge,edge,weighted_directed_community_assortativity_louvain_dynamic,auc_abs_delta,40,0.0037455910439809113,0.01188097302090487,-0.008135381976923959,0.006141664042881813,0.0009710823499532285,-0.010099581428782315,-0.006171182525065604,-8.377643747016712,2.9885719867181675e-10,-1.324621783302013,2.9885719867181675e-10,True,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening,random_edge,random_edge,edge,weighted_efficiency,auc_abs_delta,40,0.28564746393333734,0.30819626804160566,-0.02254880410826832,0.005802068348337391,0.0009173875560358688,-0.024404395588016787,-0.020693212628519853,-24.57936556901224,2.4002708538445506e-25,-3.8863389319999624,1.4401625123067304e-24,True,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening,random_edge,random_edge,edge,yuan_out_in_strength_assortativity,auc_abs_delta,40,0.023448627460122815,0.014062860759435825,0.00938576670068699,0.016689541923017668,0.002638848279080119,0.004048192247237002,0.014723341154136978,3.556766326845737,0.001003887530199545,0.5623741348911709,0.007027212711396815,True,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening,spectral_gamma,spectral_gamma,edge,community_assortativity,auc_abs_delta,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening,spectral_gamma,spectral_gamma,edge,community_assortativity_louvain_dynamic,auc_abs_delta,40,0.00130629333855255,0.010260309971448868,-0.008954016632896317,0.006424926582170258,0.0010158700899509493,-0.01100880783977703,-0.006899225426015605,-8.814135509520373,8.043874467550599e-11,-1.3936371907726555,8.043874467550599e-11,True,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening,spectral_gamma,spectral_gamma,edge,gscc_ratio,auc_abs_delta,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening,spectral_gamma,spectral_gamma,edge,reachability,auc_abs_delta,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening,spectral_gamma,spectral_gamma,edge,spectral_gamma,auc_abs_delta,40,3.820636808311396,7.41423294219437,-3.5935961338829743,1.5615303892791683,0.24689963328457734,-4.092997780288095,-3.0941944874778535,-14.554886477862782,2.3754780287904063e-17,-2.301329617761615,4.7509560575808125e-17,True,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening,spectral_gamma,spectral_gamma,edge,spectral_kappa,auc_abs_delta,40,3.249455651751988,5.591496614174959,-2.34204096242297,1.0835659761494432,0.17132682398479634,-2.688582173655754,-1.9954997511901862,-13.67001913623756,1.8541237616282134e-16,-2.161419806429914,3.7082475232564267e-16,True,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_directed_community_assortativity,auc_abs_delta,40,0.023002938407685674,0.0023842745487863723,0.0206186638588993,0.006454983722135177,0.0010206225410629302,0.018554259912306467,0.022683067805492136,20.20204632892581,2.916585233337825e-22,3.1942239897824356,2.0416096633364773e-21,True,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_directed_community_assortativity_louvain_dynamic,auc_abs_delta,40,0.022784247007732628,0.014151597312309088,0.00863264969542354,0.007838288682658208,0.0012393422597560342,0.00612584335979717,0.011139456031049912,6.965509025023391,2.3900104280971793e-08,1.1013436790766349,1.6730072996680255e-07,True,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_efficiency,auc_abs_delta,40,0.3353662175709725,0.3294571291076533,0.0059090884633191815,0.021640395284494508,0.003421646928268506,-0.0010118457100611981,0.012830022636699561,1.726972007105778,0.09208651740955448,0.27305824989033745,0.3683460696382179,False,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening,spectral_gamma,spectral_gamma,edge,yuan_out_in_strength_assortativity,auc_abs_delta,40,0.029989448935767708,0.023880909434557746,0.006108539501209967,0.01773143712447191,0.0028035863750698886,0.00043775079681732804,0.011779328205602606,2.1788304992235856,0.03545033153112482,0.34450335064941306,0.03545033153112482,True,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening,spectral_kappa,spectral_kappa,edge,community_assortativity,auc_abs_delta,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening,spectral_kappa,spectral_kappa,edge,community_assortativity_louvain_dynamic,auc_abs_delta,40,0.000714406924120245,0.009686437474531188,-0.008972030550410941,0.004283809180051942,0.0006773297035251239,-0.010342059191602401,-0.007602001909219482,-13.246179081939738,5.120827223312007e-16,-2.0944048096703867,1.2060971156644084e-15,True,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening,spectral_kappa,spectral_kappa,edge,gscc_ratio,auc_abs_delta,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening,spectral_kappa,spectral_kappa,edge,reachability,auc_abs_delta,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening,spectral_kappa,spectral_kappa,edge,spectral_gamma,auc_abs_delta,40,4.045732011272769,7.997144080561486,-3.9514120692887174,0.7426836074521634,0.11742858902096193,-4.188933810054145,-3.713890328523289,-33.64948946617557,1.983490741146423e-30,-5.320451440747909,9.917453705732114e-30,True,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening,spectral_kappa,spectral_kappa,edge,spectral_kappa,auc_abs_delta,40,3.5075046759916226,6.745668965262101,-3.238164289270478,0.4876413935578329,0.07710287425106559,-3.3941195729268445,-3.0822090056141116,-41.997971161570874,4.3932194717554315e-34,-6.640462298831571,2.196609735877716e-33,True,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening,spectral_kappa,spectral_kappa,edge,weighted_directed_community_assortativity,auc_abs_delta,40,0.02303642090148639,0.00235653286408247,0.02067988803740392,0.006262539135705924,0.0009901943802386516,0.018677030855423774,0.022682745219384067,20.884675221464857,8.8815465553718e-23,3.302157094635521,6.217082588760261e-22,True,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening,spectral_kappa,spectral_kappa,edge,weighted_directed_community_assortativity_louvain_dynamic,auc_abs_delta,40,0.022849180312882,0.01581818035203699,0.007030999960845006,0.007050185684962038,0.0011147322345797179,0.004776241191688322,0.00928575873000169,6.307344259669561,1.938696400029577e-07,0.9972786923672159,1.1632178400177462e-06,True,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening,spectral_kappa,spectral_kappa,edge,weighted_efficiency,auc_abs_delta,40,0.3561780605796646,0.37003718279437325,-0.013859122214708697,0.007253670615445545,0.0011469060270721631,-0.016178958621802995,-0.011539285807614397,-12.083921339299652,9.272202134553746e-15,-1.9106357249249624,6.490541494187622e-14,True,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening,spectral_kappa,spectral_kappa,edge,yuan_out_in_strength_assortativity,auc_abs_delta,40,0.027986528462364844,0.022638278866252113,0.0053482495961127375,0.01811518582416815,0.0028642623720782925,-0.000445267896492978,0.011141767088718453,1.8672345272029245,0.06939833182683999,0.2952357015834437,0.20819499548051998,False,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,community_assortativity,auc_abs_delta,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,community_assortativity_louvain_dynamic,auc_abs_delta,40,0.0003685342019670059,0.006945955607386931,-0.006577421405419924,0.0032776857922982927,0.0005182476279018092,-0.007625676176707503,-0.005529166634132345,-12.69165752296724,1.9977509978010202e-15,-2.0067272527693625,1.9977509978010202e-15,True,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,gscc_ratio,auc_abs_delta,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,reachability,auc_abs_delta,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,spectral_gamma,auc_abs_delta,40,2.1292324187477627,4.719980359086487,-2.5907479403387255,0.6616450732764674,0.10461527170913215,-2.8023523005219655,-2.3791435801554854,-24.764529098026248,1.822264813929816e-25,-3.9156158565639094,7.289059255719264e-25,True,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,spectral_kappa,auc_abs_delta,40,1.8854527532104857,3.921494726908424,-2.0360419736979387,0.4235294525662897,0.06696588631368605,-2.1714932638968456,-1.900590683499032,-30.404166744849395,8.985959570076746e-29,-4.807320863663579,4.492979785038373e-28,True,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_directed_community_assortativity,auc_abs_delta,40,0.031050807883589077,0.0027904700589761323,0.02826033782461294,0.0036604031184116594,0.000578760550428193,0.027089684114386357,0.029430991534839523,48.82906722599643,1.3704763345068182e-36,7.720553422781426,1.3704763345068182e-36,True,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_directed_community_assortativity_louvain_dynamic,auc_abs_delta,40,0.030973351947797594,0.0065522196005791304,0.024421132347218467,0.004191956907712294,0.0006628065840823554,0.023080479487854504,0.02576178520658243,36.845035842589155,6.406023005805405e-32,5.8257116866561445,1.9218069017416216e-31,True,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,weighted_efficiency,auc_abs_delta,40,0.44423826805925276,0.4632846474376576,-0.019046379378404855,0.0063509648073385,0.0010041757065381055,-0.02107751646214098,-0.01701524229466873,-18.9671780091825,2.734307105993544e-21,-2.9989741647437387,1.9140149741954808e-20,True,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening,weighted_edge_betweenness,weighted_edge_betweenness,edge,yuan_out_in_strength_assortativity,auc_abs_delta,40,0.022334881322998386,0.0292727440851015,-0.0069378627621031145,0.022702711073270924,0.0035896138026130964,-0.014198542007087252,0.00032281648288102344,-1.9327602197909495,0.06055088270539177,-0.3055962232753523,0.06055088270539177,False,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,community_assortativity,auc_abs_delta,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,community_assortativity_louvain_dynamic,auc_abs_delta,40,0.0014402530347126876,0.010732670104764547,-0.00929241707005186,0.005492398819907203,0.0008684245044463858,-0.011048971429932986,-0.007535862710170731,-10.700316518562204,3.635480195880207e-13,-1.6918685941689973,3.635480195880207e-13,True,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,gscc_ratio,auc_abs_delta,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,reachability,auc_abs_delta,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,spectral_gamma,auc_abs_delta,40,1.1216754659145305,3.35587759168007,-2.2342021257655396,0.6033726876520721,0.09540159854589504,-2.4271700729013137,-2.0412341786297654,-23.418917081255483,1.4082522061451603e-24,-3.7028559155694936,8.449513236870962e-24,True,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,spectral_kappa,auc_abs_delta,40,1.0450036342280686,2.6661594284545025,-1.6211557942264339,0.3626870412826785,0.05734585641403904,-1.7371487372968424,-1.5051628511560253,-28.26979830106004,1.3618286603704644e-27,-4.469847581245408,9.532800622593251e-27,True,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,40,0.00255609389429675,0.002527262002681495,2.8831891615254974e-05,0.0014700525900583064,0.00023243572324070232,-0.000441313735275891,0.000498977518506401,0.12404242864767251,0.9019188038871835,0.019612830051278247,1.0,False,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity_louvain_dynamic,auc_abs_delta,40,0.003406737118339237,0.012153698633809985,-0.008746961515470747,0.004913742170559411,0.0007769308546893653,-0.010318452500747326,-0.007175470530194168,-11.258352609728677,8.036436255768824e-14,-1.7801018474021681,8.036436255768824e-14,True,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_abs_delta,40,0.14328059651729075,0.15675050756261655,-0.013469911045325831,0.0033394430514573346,0.0005280123079514026,-0.014537916746286787,-0.012401905344364875,-25.51060049639142,6.115061979506727e-26,-4.033580102360948,4.280543385654709e-25,True,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,yuan_out_in_strength_assortativity,auc_abs_delta,40,0.02441282875792163,0.011913223583249,0.01249960517467263,0.009212646659243231,0.0014566473360774859,0.009553257834292964,0.015445952515052295,8.581078525384209,1.6166149369884992e-10,1.356787646048655,1.1316304558919495e-09,True,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,community_assortativity,auc_abs_delta,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,community_assortativity_louvain_dynamic,auc_abs_delta,40,0.00010888395769476,0.008237385027925207,-0.008128501070230448,0.0031432130792763907,0.0004969856250872396,-0.009133749381483201,-0.007123252758977695,-16.355605997263183,4.697310381091422e-19,-2.5860483731830666,1.4091931143274267e-18,True,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,gscc_ratio,auc_abs_delta,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,reachability,auc_abs_delta,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,spectral_gamma,auc_abs_delta,40,1.8836107414420689,4.367891576034159,-2.48428083459209,0.774027022825724,0.12238441813242136,-2.7318266859025213,-2.236734983281659,-20.298996167176035,2.458425110483853e-22,-3.209553105165216,1.4750550662903119e-21,True,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,spectral_kappa,auc_abs_delta,40,1.6981397568407501,3.6365651606507443,-1.9384254038099933,0.5153574205783302,0.08148516290484267,-2.103244702935335,-1.7736061046846519,-23.788691520119578,7.948277402159464e-25,-3.761322387935555,3.974138701079732e-24,True,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,40,0.03673092710854613,0.003186155370571802,0.03354477173797432,0.004543008722428174,0.0007183127496442352,0.03209184706152229,0.034997696414426356,46.699396265189954,7.582203317243833e-36,7.383822877638042,7.582203317243833e-36,True,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity_louvain_dynamic,auc_abs_delta,40,0.036665430643298566,0.010198961865994208,0.026466468777304353,0.005329630846505666,0.0008426886281424577,0.02476197014074237,0.028170967413866335,31.407174481094522,2.6599833723716234e-29,4.965910311528781,4.939979754539128e-29,True,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_abs_delta,40,0.3242641659392655,0.32381918153325084,0.00044498440601464936,0.008538285887246514,0.00135002153586853,-0.002285691896440708,0.0031756607084700065,0.3296128203824325,0.7434563808165192,0.05211636292002294,0.7434563808165192,False,0.4602533467732537
mu_0p300,0.3,0.3,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,yuan_out_in_strength_assortativity,auc_abs_delta,40,0.01644272032334953,0.022894618027435792,-0.006451897704086262,0.019521723500388496,0.0030866555056631296,-0.012695247768672549,-0.00020854763949997458,-2.090255194416376,0.043162724482864574,-0.3304983652676909,0.043162724482864574,True,0.4602533467732537
