relative_path,filename,asset_type,size_bytes,size_mb
visuals/03_paired_delta_auc/weighted_directed_community_assortativity/015_weighted_directed_community_assortativity_node_redistribution_weighted_slack_paired_delta_auc.png,015_weighted_directed_community_assortativity_node_redistribution_weighted_slack_paired_delta_auc.png,png,168358,0.16055870056152344
visuals/03_paired_delta_auc/weighted_directed_community_assortativity/016_weighted_directed_community_assortativity_node_redistribution_out_strength_paired_delta_auc.png,016_weighted_directed_community_assortativity_node_redistribution_out_strength_paired_delta_auc.png,png,184300,0.17576217651367188
visuals/03_paired_delta_auc/weighted_directed_community_assortativity/017_weighted_directed_community_assortativity_edge_weakening_random_edge_paired_delta_auc.png,017_weighted_directed_community_assortativity_edge_weakening_random_edge_paired_delta_auc.png,png,178944,0.170654296875
visuals/03_paired_delta_auc/weighted_directed_community_assortativity/018_weighted_directed_community_assortativity_edge_weakening_weighted_edge_betweenness_paired_delta_auc.png,018_weighted_directed_community_assortativity_edge_weakening_weighted_edge_betweenness_paired_delta_auc.png,png,190505,0.18167972564697266
visuals/03_paired_delta_auc/weighted_directed_community_assortativity/019_weighted_directed_community_assortativity_edge_weakening_random_subset_random_fixed_10pct_paired_delta_auc.png,019_weighted_directed_community_assortativity_edge_weakening_random_subset_random_fixed_10pct_paired_delta_auc.png,png,181852,0.17342758178710938
visuals/03_paired_delta_auc/weighted_directed_community_assortativity/020_weighted_directed_community_assortativity_edge_weakening_random_subset_weighted_edge_betweenness_fixed_10pct_paired_delta_auc.png,020_weighted_directed_community_assortativity_edge_weakening_random_subset_weighted_edge_betweenness_fixed_10pct_paired_delta_auc.png,png,181783,0.17336177825927734
visuals/03_paired_delta_auc/weighted_directed_community_assortativity_louvain_dynamic/081_weighted_directed_community_assortativity_louvain_dynamic_node_removal_random_paired_delta_auc.png,081_weighted_directed_community_assortativity_louvain_dynamic_node_removal_random_paired_delta_auc.png,png,162706,0.1551685333251953
visuals/03_paired_delta_auc/weighted_directed_community_assortativity_louvain_dynamic/082_weighted_directed_community_assortativity_louvain_dynamic_node_removal_weighted_slack_paired_delta_auc.png,082_weighted_directed_community_assortativity_louvain_dynamic_node_removal_weighted_slack_paired_delta_auc.png,png,173913,0.16585636138916016
visuals/03_paired_delta_auc/weighted_directed_community_assortativity_louvain_dynamic/083_weighted_directed_community_assortativity_louvain_dynamic_node_removal_out_strength_paired_delta_auc.png,083_weighted_directed_community_assortativity_louvain_dynamic_node_removal_out_strength_paired_delta_auc.png,png,166603,0.15888500213623047
visuals/03_paired_delta_auc/weighted_directed_community_assortativity_louvain_dynamic/084_weighted_directed_community_assortativity_louvain_dynamic_node_redistribution_random_paired_delta_auc.png,084_weighted_directed_community_assortativity_louvain_dynamic_node_redistribution_random_paired_delta_auc.png,png,160739,0.15329265594482422
visuals/03_paired_delta_auc/weighted_directed_community_assortativity_louvain_dynamic/085_weighted_directed_community_assortativity_louvain_dynamic_node_redistribution_weighted_slack_paired_delta_auc.png,085_weighted_directed_community_assortativity_louvain_dynamic_node_redistribution_weighted_slack_paired_delta_auc.png,png,169864,0.16199493408203125
visuals/03_paired_delta_auc/weighted_directed_community_assortativity_louvain_dynamic/086_weighted_directed_community_assortativity_louvain_dynamic_node_redistribution_out_strength_paired_delta_auc.png,086_weighted_directed_community_assortativity_louvain_dynamic_node_redistribution_out_strength_paired_delta_auc.png,png,177302,0.16908836364746094
visuals/03_paired_delta_auc/weighted_directed_community_assortativity_louvain_dynamic/087_weighted_directed_community_assortativity_louvain_dynamic_edge_weakening_random_edge_paired_delta_auc.png,087_weighted_directed_community_assortativity_louvain_dynamic_edge_weakening_random_edge_paired_delta_auc.png,png,176027,0.16787242889404297
visuals/03_paired_delta_auc/weighted_directed_community_assortativity_louvain_dynamic/088_weighted_directed_community_assortativity_louvain_dynamic_edge_weakening_weighted_edge_betweenness_paired_delta_auc.png,088_weighted_directed_community_assortativity_louvain_dynamic_edge_weakening_weighted_edge_betweenness_paired_delta_auc.png,png,195435,0.18638134002685547
visuals/03_paired_delta_auc/weighted_directed_community_assortativity_louvain_dynamic/089_weighted_directed_community_assortativity_louvain_dynamic_edge_weakening_random_subset_random_fixed_10pct_paired_delta_auc.png,089_weighted_directed_community_assortativity_louvain_dynamic_edge_weakening_random_subset_random_fixed_10pct_paired_delta_auc.png,png,175545,0.16741275787353516
visuals/03_paired_delta_auc/weighted_directed_community_assortativity_louvain_dynamic/090_weighted_directed_community_assortativity_louvain_dynamic_edge_weakening_random_subset_weighted_edge_betweenness_fixed_10pct_paired_delta_auc.png,090_weighted_directed_community_assortativity_louvain_dynamic_edge_weakening_random_subset_weighted_edge_betweenness_fixed_10pct_paired_delta_auc.png,png,184925,0.17635822296142578
visuals/03_paired_delta_auc/weighted_efficiency/061_weighted_efficiency_node_removal_random_paired_delta_auc.png,061_weighted_efficiency_node_removal_random_paired_delta_auc.png,png,165227,0.15757274627685547
visuals/03_paired_delta_auc/weighted_efficiency/062_weighted_efficiency_node_removal_weighted_slack_paired_delta_auc.png,062_weighted_efficiency_node_removal_weighted_slack_paired_delta_auc.png,png,170154,0.16227149963378906
visuals/03_paired_delta_auc/weighted_efficiency/063_weighted_efficiency_node_removal_out_strength_paired_delta_auc.png,063_weighted_efficiency_node_removal_out_strength_paired_delta_auc.png,png,163889,0.1562967300415039
visuals/03_paired_delta_auc/weighted_efficiency/064_weighted_efficiency_node_redistribution_random_paired_delta_auc.png,064_weighted_efficiency_node_redistribution_random_paired_delta_auc.png,png,180359,0.17200374603271484
visuals/03_paired_delta_auc/weighted_efficiency/065_weighted_efficiency_node_redistribution_weighted_slack_paired_delta_auc.png,065_weighted_efficiency_node_redistribution_weighted_slack_paired_delta_auc.png,png,169851,0.16198253631591797
visuals/03_paired_delta_auc/weighted_efficiency/066_weighted_efficiency_node_redistribution_out_strength_paired_delta_auc.png,066_weighted_efficiency_node_redistribution_out_strength_paired_delta_auc.png,png,176701,0.16851520538330078
visuals/03_paired_delta_auc/weighted_efficiency/067_weighted_efficiency_edge_weakening_random_edge_paired_delta_auc.png,067_weighted_efficiency_edge_weakening_random_edge_paired_delta_auc.png,png,182394,0.17394447326660156
visuals/03_paired_delta_auc/weighted_efficiency/068_weighted_efficiency_edge_weakening_weighted_edge_betweenness_paired_delta_auc.png,068_weighted_efficiency_edge_weakening_weighted_edge_betweenness_paired_delta_auc.png,png,178633,0.17035770416259766
visuals/03_paired_delta_auc/weighted_efficiency/069_weighted_efficiency_edge_weakening_random_subset_random_fixed_10pct_paired_delta_auc.png,069_weighted_efficiency_edge_weakening_random_subset_random_fixed_10pct_paired_delta_auc.png,png,183406,0.1749095916748047
visuals/03_paired_delta_auc/weighted_efficiency/070_weighted_efficiency_edge_weakening_random_subset_weighted_edge_betweenness_fixed_10pct_paired_delta_auc.png,070_weighted_efficiency_edge_weakening_random_subset_weighted_edge_betweenness_fixed_10pct_paired_delta_auc.png,png,187179,0.17850780487060547
visuals/03_paired_delta_auc/yuan_out_in_strength_assortativity/021_yuan_out_in_strength_assortativity_node_removal_random_paired_delta_auc.png,021_yuan_out_in_strength_assortativity_node_removal_random_paired_delta_auc.png,png,169684,0.16182327270507812
visuals/03_paired_delta_auc/yuan_out_in_strength_assortativity/022_yuan_out_in_strength_assortativity_node_removal_weighted_slack_paired_delta_auc.png,022_yuan_out_in_strength_assortativity_node_removal_weighted_slack_paired_delta_auc.png,png,165011,0.15736675262451172
visuals/03_paired_delta_auc/yuan_out_in_strength_assortativity/023_yuan_out_in_strength_assortativity_node_removal_out_strength_paired_delta_auc.png,023_yuan_out_in_strength_assortativity_node_removal_out_strength_paired_delta_auc.png,png,165601,0.1579294204711914
visuals/03_paired_delta_auc/yuan_out_in_strength_assortativity/024_yuan_out_in_strength_assortativity_node_redistribution_random_paired_delta_auc.png,024_yuan_out_in_strength_assortativity_node_redistribution_random_paired_delta_auc.png,png,152884,0.14580154418945312
visuals/03_paired_delta_auc/yuan_out_in_strength_assortativity/025_yuan_out_in_strength_assortativity_node_redistribution_weighted_slack_paired_delta_auc.png,025_yuan_out_in_strength_assortativity_node_redistribution_weighted_slack_paired_delta_auc.png,png,166482,0.1587696075439453
visuals/03_paired_delta_auc/yuan_out_in_strength_assortativity/026_yuan_out_in_strength_assortativity_node_redistribution_out_strength_paired_delta_auc.png,026_yuan_out_in_strength_assortativity_node_redistribution_out_strength_paired_delta_auc.png,png,182397,0.17394733428955078
visuals/03_paired_delta_auc/yuan_out_in_strength_assortativity/027_yuan_out_in_strength_assortativity_edge_weakening_random_edge_paired_delta_auc.png,027_yuan_out_in_strength_assortativity_edge_weakening_random_edge_paired_delta_auc.png,png,174034,0.1659717559814453
visuals/03_paired_delta_auc/yuan_out_in_strength_assortativity/028_yuan_out_in_strength_assortativity_edge_weakening_weighted_edge_betweenness_paired_delta_auc.png,028_yuan_out_in_strength_assortativity_edge_weakening_weighted_edge_betweenness_paired_delta_auc.png,png,172885,0.16487598419189453
visuals/03_paired_delta_auc/yuan_out_in_strength_assortativity/029_yuan_out_in_strength_assortativity_edge_weakening_random_subset_random_fixed_10pct_paired_delta_auc.png,029_yuan_out_in_strength_assortativity_edge_weakening_random_subset_random_fixed_10pct_paired_delta_auc.png,png,175862,0.16771507263183594
visuals/03_paired_delta_auc/yuan_out_in_strength_assortativity/030_yuan_out_in_strength_assortativity_edge_weakening_random_subset_weighted_edge_betweenness_fixed_10pct_paired_delta_auc.png,030_yuan_out_in_strength_assortativity_edge_weakening_random_subset_weighted_edge_betweenness_fixed_10pct_paired_delta_auc.png,png,178239,0.1699819564819336
visuals/04_anova_boxplots_posthoc/community_assortativity/001_community_assortativity_node_removal_random_anova_boxplot_posthoc.png,001_community_assortativity_node_removal_random_anova_boxplot_posthoc.png,png,459139,0.4378690719604492
visuals/04_anova_boxplots_posthoc/community_assortativity/002_community_assortativity_node_removal_weighted_slack_anova_boxplot_posthoc.png,002_community_assortativity_node_removal_weighted_slack_anova_boxplot_posthoc.png,png,453604,0.4325904846191406
visuals/04_anova_boxplots_posthoc/community_assortativity/003_community_assortativity_node_removal_out_strength_anova_boxplot_posthoc.png,003_community_assortativity_node_removal_out_strength_anova_boxplot_posthoc.png,png,456808,0.43564605712890625
visuals/04_anova_boxplots_posthoc/community_assortativity/004_community_assortativity_node_redistribution_random_anova_boxplot_posthoc.png,004_community_assortativity_node_redistribution_random_anova_boxplot_posthoc.png,png,468907,0.44718456268310547
visuals/04_anova_boxplots_posthoc/community_assortativity/005_community_assortativity_node_redistribution_weighted_slack_anova_boxplot_posthoc.png,005_community_assortativity_node_redistribution_weighted_slack_anova_boxplot_posthoc.png,png,461617,0.4402322769165039
visuals/04_anova_boxplots_posthoc/community_assortativity/006_community_assortativity_node_redistribution_out_strength_anova_boxplot_posthoc.png,006_community_assortativity_node_redistribution_out_strength_anova_boxplot_posthoc.png,png,464872,0.44333648681640625
visuals/04_anova_boxplots_posthoc/community_assortativity/007_community_assortativity_edge_weakening_random_edge_anova_boxplot_posthoc.png,007_community_assortativity_edge_weakening_random_edge_anova_boxplot_posthoc.png,png,216250,0.20623207092285156
visuals/04_anova_boxplots_posthoc/community_assortativity/008_community_assortativity_edge_weakening_weighted_edge_betweenness_anova_boxplot_posthoc.png,008_community_assortativity_edge_weakening_weighted_edge_betweenness_anova_boxplot_posthoc.png,png,218717,0.20858478546142578
visuals/04_anova_boxplots_posthoc/community_assortativity/009_community_assortativity_edge_weakening_random_subset_random_fixed_10pct_anova_boxplot_posthoc.png,009_community_assortativity_edge_weakening_random_subset_random_fixed_10pct_anova_boxplot_posthoc.png,png,215923,0.20592021942138672
visuals/04_anova_boxplots_posthoc/community_assortativity/010_community_assortativity_edge_weakening_random_subset_weighted_edge_betweenness_fixed_10pct_anova_boxplot_posthoc.png,010_community_assortativity_edge_weakening_random_subset_weighted_edge_betweenness_fixed_10pct_anova_boxplot_posthoc.png,png,216943,0.2068929672241211
visuals/04_anova_boxplots_posthoc/community_assortativity_louvain_dynamic/071_community_assortativity_louvain_dynamic_node_removal_random_anova_boxplot_posthoc.png,071_community_assortativity_louvain_dynamic_node_removal_random_anova_boxplot_posthoc.png,png,448747,0.42795848846435547
visuals/04_anova_boxplots_posthoc/community_assortativity_louvain_dynamic/072_community_assortativity_louvain_dynamic_node_removal_weighted_slack_anova_boxplot_posthoc.png,072_community_assortativity_louvain_dynamic_node_removal_weighted_slack_anova_boxplot_posthoc.png,png,465626,0.44405555725097656
visuals/04_anova_boxplots_posthoc/community_assortativity_louvain_dynamic/073_community_assortativity_louvain_dynamic_node_removal_out_strength_anova_boxplot_posthoc.png,073_community_assortativity_louvain_dynamic_node_removal_out_strength_anova_boxplot_posthoc.png,png,462706,0.4412708282470703
visuals/04_anova_boxplots_posthoc/community_assortativity_louvain_dynamic/074_community_assortativity_louvain_dynamic_node_redistribution_random_anova_boxplot_posthoc.png,074_community_assortativity_louvain_dynamic_node_redistribution_random_anova_boxplot_posthoc.png,png,456581,0.43542957305908203
visuals/04_anova_boxplots_posthoc/community_assortativity_louvain_dynamic/075_community_assortativity_louvain_dynamic_node_redistribution_weighted_slack_anova_boxplot_posthoc.png,075_community_assortativity_louvain_dynamic_node_redistribution_weighted_slack_anova_boxplot_posthoc.png,png,473895,0.45194149017333984
visuals/04_anova_boxplots_posthoc/community_assortativity_louvain_dynamic/076_community_assortativity_louvain_dynamic_node_redistribution_out_strength_anova_boxplot_posthoc.png,076_community_assortativity_louvain_dynamic_node_redistribution_out_strength_anova_boxplot_posthoc.png,png,465966,0.4443798065185547
visuals/04_anova_boxplots_posthoc/community_assortativity_louvain_dynamic/077_community_assortativity_louvain_dynamic_edge_weakening_random_edge_anova_boxplot_posthoc.png,077_community_assortativity_louvain_dynamic_edge_weakening_random_edge_anova_boxplot_posthoc.png,png,391066,0.37294960021972656
visuals/04_anova_boxplots_posthoc/community_assortativity_louvain_dynamic/078_community_assortativity_louvain_dynamic_edge_weakening_weighted_edge_betweenness_anova_boxplot_posthoc.png,078_community_assortativity_louvain_dynamic_edge_weakening_weighted_edge_betweenness_anova_boxplot_posthoc.png,png,383317,0.36555957794189453
visuals/04_anova_boxplots_posthoc/community_assortativity_louvain_dynamic/079_community_assortativity_louvain_dynamic_edge_weakening_random_subset_random_fixed_10pct_anova_boxplot_posthoc.png,079_community_assortativity_louvain_dynamic_edge_weakening_random_subset_random_fixed_10pct_anova_boxplot_posthoc.png,png,398991,0.3805074691772461
visuals/04_anova_boxplots_posthoc/community_assortativity_louvain_dynamic/080_community_assortativity_louvain_dynamic_edge_weakening_random_subset_weighted_edge_betweenness_fixed_10pct_anova_boxplot_posthoc.png,080_community_assortativity_louvain_dynamic_edge_weakening_random_subset_weighted_edge_betweenness_fixed_10pct_anova_boxplot_posthoc.png,png,391111,0.37299251556396484
visuals/04_anova_boxplots_posthoc/gscc_ratio/041_gscc_ratio_node_removal_random_anova_boxplot_posthoc.png,041_gscc_ratio_node_removal_random_anova_boxplot_posthoc.png,png,394723,0.3764371871948242
visuals/04_anova_boxplots_posthoc/gscc_ratio/042_gscc_ratio_node_removal_weighted_slack_anova_boxplot_posthoc.png,042_gscc_ratio_node_removal_weighted_slack_anova_boxplot_posthoc.png,png,418866,0.3994617462158203
visuals/04_anova_boxplots_posthoc/gscc_ratio/043_gscc_ratio_node_removal_out_strength_anova_boxplot_posthoc.png,043_gscc_ratio_node_removal_out_strength_anova_boxplot_posthoc.png,png,416987,0.39766979217529297
visuals/04_anova_boxplots_posthoc/gscc_ratio/044_gscc_ratio_node_redistribution_random_anova_boxplot_posthoc.png,044_gscc_ratio_node_redistribution_random_anova_boxplot_posthoc.png,png,404420,0.3856849670410156
visuals/04_anova_boxplots_posthoc/gscc_ratio/045_gscc_ratio_node_redistribution_weighted_slack_anova_boxplot_posthoc.png,045_gscc_ratio_node_redistribution_weighted_slack_anova_boxplot_posthoc.png,png,427184,0.4073944091796875
visuals/04_anova_boxplots_posthoc/gscc_ratio/046_gscc_ratio_node_redistribution_out_strength_anova_boxplot_posthoc.png,046_gscc_ratio_node_redistribution_out_strength_anova_boxplot_posthoc.png,png,425865,0.40613651275634766
visuals/04_anova_boxplots_posthoc/gscc_ratio/047_gscc_ratio_edge_weakening_random_edge_anova_boxplot_posthoc.png,047_gscc_ratio_edge_weakening_random_edge_anova_boxplot_posthoc.png,png,203266,0.1938495635986328
visuals/04_anova_boxplots_posthoc/gscc_ratio/048_gscc_ratio_edge_weakening_weighted_edge_betweenness_anova_boxplot_posthoc.png,048_gscc_ratio_edge_weakening_weighted_edge_betweenness_anova_boxplot_posthoc.png,png,205778,0.1962451934814453
visuals/04_anova_boxplots_posthoc/gscc_ratio/049_gscc_ratio_edge_weakening_random_subset_random_fixed_10pct_anova_boxplot_posthoc.png,049_gscc_ratio_edge_weakening_random_subset_random_fixed_10pct_anova_boxplot_posthoc.png,png,202911,0.1935110092163086
visuals/04_anova_boxplots_posthoc/gscc_ratio/050_gscc_ratio_edge_weakening_random_subset_weighted_edge_betweenness_fixed_10pct_anova_boxplot_posthoc.png,050_gscc_ratio_edge_weakening_random_subset_weighted_edge_betweenness_fixed_10pct_anova_boxplot_posthoc.png,png,203848,0.19440460205078125
visuals/04_anova_boxplots_posthoc/reachability/051_reachability_node_removal_random_anova_boxplot_posthoc.png,051_reachability_node_removal_random_anova_boxplot_posthoc.png,png,386625,0.3687143325805664
visuals/04_anova_boxplots_posthoc/reachability/052_reachability_node_removal_weighted_slack_anova_boxplot_posthoc.png,052_reachability_node_removal_weighted_slack_anova_boxplot_posthoc.png,png,411996,0.3929100036621094
visuals/04_anova_boxplots_posthoc/reachability/053_reachability_node_removal_out_strength_anova_boxplot_posthoc.png,053_reachability_node_removal_out_strength_anova_boxplot_posthoc.png,png,408233,0.38932132720947266
visuals/04_anova_boxplots_posthoc/reachability/054_reachability_node_redistribution_random_anova_boxplot_posthoc.png,054_reachability_node_redistribution_random_anova_boxplot_posthoc.png,png,396678,0.37830162048339844
visuals/04_anova_boxplots_posthoc/reachability/055_reachability_node_redistribution_weighted_slack_anova_boxplot_posthoc.png,055_reachability_node_redistribution_weighted_slack_anova_boxplot_posthoc.png,png,419802,0.40035438537597656
visuals/04_anova_boxplots_posthoc/reachability/056_reachability_node_redistribution_out_strength_anova_boxplot_posthoc.png,056_reachability_node_redistribution_out_strength_anova_boxplot_posthoc.png,png,416036,0.3967628479003906
visuals/04_anova_boxplots_posthoc/reachability/057_reachability_edge_weakening_random_edge_anova_boxplot_posthoc.png,057_reachability_edge_weakening_random_edge_anova_boxplot_posthoc.png,png,204866,0.1953754425048828
visuals/04_anova_boxplots_posthoc/reachability/058_reachability_edge_weakening_weighted_edge_betweenness_anova_boxplot_posthoc.png,058_reachability_edge_weakening_weighted_edge_betweenness_anova_boxplot_posthoc.png,png,207433,0.19782352447509766
visuals/04_anova_boxplots_posthoc/reachability/059_reachability_edge_weakening_random_subset_random_fixed_10pct_anova_boxplot_posthoc.png,059_reachability_edge_weakening_random_subset_random_fixed_10pct_anova_boxplot_posthoc.png,png,204503,0.19502925872802734
visuals/04_anova_boxplots_posthoc/reachability/060_reachability_edge_weakening_random_subset_weighted_edge_betweenness_fixed_10pct_anova_boxplot_posthoc.png,060_reachability_edge_weakening_random_subset_weighted_edge_betweenness_fixed_10pct_anova_boxplot_posthoc.png,png,205464,0.19594573974609375
visuals/04_anova_boxplots_posthoc/spectral_kappa/031_spectral_kappa_node_removal_random_anova_boxplot_posthoc.png,031_spectral_kappa_node_removal_random_anova_boxplot_posthoc.png,png,410913,0.3918771743774414
visuals/04_anova_boxplots_posthoc/spectral_kappa/032_spectral_kappa_node_removal_weighted_slack_anova_boxplot_posthoc.png,032_spectral_kappa_node_removal_weighted_slack_anova_boxplot_posthoc.png,png,413110,0.39397239685058594
visuals/04_anova_boxplots_posthoc/spectral_kappa/033_spectral_kappa_node_removal_out_strength_anova_boxplot_posthoc.png,033_spectral_kappa_node_removal_out_strength_anova_boxplot_posthoc.png,png,409893,0.39090442657470703
visuals/04_anova_boxplots_posthoc/spectral_kappa/034_spectral_kappa_node_redistribution_random_anova_boxplot_posthoc.png,034_spectral_kappa_node_redistribution_random_anova_boxplot_posthoc.png,png,415898,0.39663124084472656
visuals/04_anova_boxplots_posthoc/spectral_kappa/035_spectral_kappa_node_redistribution_weighted_slack_anova_boxplot_posthoc.png,035_spectral_kappa_node_redistribution_weighted_slack_anova_boxplot_posthoc.png,png,416346,0.39705848693847656
visuals/04_anova_boxplots_posthoc/spectral_kappa/036_spectral_kappa_node_redistribution_out_strength_anova_boxplot_posthoc.png,036_spectral_kappa_node_redistribution_out_strength_anova_boxplot_posthoc.png,png,430058,0.41013526916503906
visuals/04_anova_boxplots_posthoc/spectral_kappa/037_spectral_kappa_edge_weakening_random_edge_anova_boxplot_posthoc.png,037_spectral_kappa_edge_weakening_random_edge_anova_boxplot_posthoc.png,png,393692,0.3754539489746094
visuals/04_anova_boxplots_posthoc/spectral_kappa/038_spectral_kappa_edge_weakening_weighted_edge_betweenness_anova_boxplot_posthoc.png,038_spectral_kappa_edge_weakening_weighted_edge_betweenness_anova_boxplot_posthoc.png,png,420713,0.40122318267822266
visuals/04_anova_boxplots_posthoc/spectral_kappa/039_spectral_kappa_edge_weakening_random_subset_random_fixed_10pct_anova_boxplot_posthoc.png,039_spectral_kappa_edge_weakening_random_subset_random_fixed_10pct_anova_boxplot_posthoc.png,png,416157,0.3968782424926758
visuals/04_anova_boxplots_posthoc/spectral_kappa/040_spectral_kappa_edge_weakening_random_subset_weighted_edge_betweenness_fixed_10pct_anova_boxplot_posthoc.png,040_spectral_kappa_edge_weakening_random_subset_weighted_edge_betweenness_fixed_10pct_anova_boxplot_posthoc.png,png,430149,0.41022205352783203
visuals/04_anova_boxplots_posthoc/weighted_directed_community_assortativity/011_weighted_directed_community_assortativity_node_removal_random_anova_boxplot_posthoc.png,011_weighted_directed_community_assortativity_node_removal_random_anova_boxplot_posthoc.png,png,470017,0.4482431411743164
visuals/04_anova_boxplots_posthoc/weighted_directed_community_assortativity/012_weighted_directed_community_assortativity_node_removal_weighted_slack_anova_boxplot_posthoc.png,012_weighted_directed_community_assortativity_node_removal_weighted_slack_anova_boxplot_posthoc.png,png,444128,0.423553466796875
visuals/04_anova_boxplots_posthoc/weighted_directed_community_assortativity/013_weighted_directed_community_assortativity_node_removal_out_strength_anova_boxplot_posthoc.png,013_weighted_directed_community_assortativity_node_removal_out_strength_anova_boxplot_posthoc.png,png,438610,0.4182910919189453
visuals/04_anova_boxplots_posthoc/weighted_directed_community_assortativity/014_weighted_directed_community_assortativity_node_redistribution_random_anova_boxplot_posthoc.png,014_weighted_directed_community_assortativity_node_redistribution_random_anova_boxplot_posthoc.png,png,459959,0.43865108489990234
visuals/04_anova_boxplots_posthoc/weighted_directed_community_assortativity/015_weighted_directed_community_assortativity_node_redistribution_weighted_slack_anova_boxplot_posthoc.png,015_weighted_directed_community_assortativity_node_redistribution_weighted_slack_anova_boxplot_posthoc.png,png,460280,0.43895721435546875
visuals/04_anova_boxplots_posthoc/weighted_directed_community_assortativity/016_weighted_directed_community_assortativity_node_redistribution_out_strength_anova_boxplot_posthoc.png,016_weighted_directed_community_assortativity_node_redistribution_out_strength_anova_boxplot_posthoc.png,png,438705,0.4183816909790039
visuals/04_anova_boxplots_posthoc/weighted_directed_community_assortativity/017_weighted_directed_community_assortativity_edge_weakening_random_edge_anova_boxplot_posthoc.png,017_weighted_directed_community_assortativity_edge_weakening_random_edge_anova_boxplot_posthoc.png,png,458786,0.4375324249267578
visuals/04_anova_boxplots_posthoc/weighted_directed_community_assortativity/018_weighted_directed_community_assortativity_edge_weakening_weighted_edge_betweenness_anova_boxplot_posthoc.png,018_weighted_directed_community_assortativity_edge_weakening_weighted_edge_betweenness_anova_boxplot_posthoc.png,png,458141,0.4369173049926758
visuals/04_anova_boxplots_posthoc/weighted_directed_community_assortativity/019_weighted_directed_community_assortativity_edge_weakening_random_subset_random_fixed_10pct_anova_boxplot_posthoc.png,019_weighted_directed_community_assortativity_edge_weakening_random_subset_random_fixed_10pct_anova_boxplot_posthoc.png,png,457879,0.43666744232177734
visuals/04_anova_boxplots_posthoc/weighted_directed_community_assortativity/020_weighted_directed_community_assortativity_edge_weakening_random_subset_weighted_edge_betweenness_fixed_10pct_anova_boxplot_posthoc.png,020_weighted_directed_community_assortativity_edge_weakening_random_subset_weighted_edge_betweenness_fixed_10pct_anova_boxplot_posthoc.png,png,448653,0.4278688430786133
visuals/04_anova_boxplots_posthoc/weighted_directed_community_assortativity_louvain_dynamic/081_weighted_directed_community_assortativity_louvain_dynamic_node_removal_random_anova_boxplot_posthoc.png,081_weighted_directed_community_assortativity_louvain_dynamic_node_removal_random_anova_boxplot_posthoc.png,png,417874,0.3985157012939453
visuals/04_anova_boxplots_posthoc/weighted_directed_community_assortativity_louvain_dynamic/082_weighted_directed_community_assortativity_louvain_dynamic_node_removal_weighted_slack_anova_boxplot_posthoc.png,082_weighted_directed_community_assortativity_louvain_dynamic_node_removal_weighted_slack_anova_boxplot_posthoc.png,png,448176,0.4274139404296875
visuals/04_anova_boxplots_posthoc/weighted_directed_community_assortativity_louvain_dynamic/083_weighted_directed_community_assortativity_louvain_dynamic_node_removal_out_strength_anova_boxplot_posthoc.png,083_weighted_directed_community_assortativity_louvain_dynamic_node_removal_out_strength_anova_boxplot_posthoc.png,png,464045,0.4425477981567383
visuals/04_anova_boxplots_posthoc/weighted_directed_community_assortativity_louvain_dynamic/084_weighted_directed_community_assortativity_louvain_dynamic_node_redistribution_random_anova_boxplot_posthoc.png,084_weighted_directed_community_assortativity_louvain_dynamic_node_redistribution_random_anova_boxplot_posthoc.png,png,444296,0.42371368408203125
visuals/04_anova_boxplots_posthoc/weighted_directed_community_assortativity_louvain_dynamic/085_weighted_directed_community_assortativity_louvain_dynamic_node_redistribution_weighted_slack_anova_boxplot_posthoc.png,085_weighted_directed_community_assortativity_louvain_dynamic_node_redistribution_weighted_slack_anova_boxplot_posthoc.png,png,465324,0.4437675476074219
visuals/04_anova_boxplots_posthoc/weighted_directed_community_assortativity_louvain_dynamic/086_weighted_directed_community_assortativity_louvain_dynamic_node_redistribution_out_strength_anova_boxplot_posthoc.png,086_weighted_directed_community_assortativity_louvain_dynamic_node_redistribution_out_strength_anova_boxplot_posthoc.png,png,464616,0.44309234619140625
visuals/04_anova_boxplots_posthoc/weighted_directed_community_assortativity_louvain_dynamic/087_weighted_directed_community_assortativity_louvain_dynamic_edge_weakening_random_edge_anova_boxplot_posthoc.png,087_weighted_directed_community_assortativity_louvain_dynamic_edge_weakening_random_edge_anova_boxplot_posthoc.png,png,422596,0.4030189514160156
visuals/04_anova_boxplots_posthoc/weighted_directed_community_assortativity_louvain_dynamic/088_weighted_directed_community_assortativity_louvain_dynamic_edge_weakening_weighted_edge_betweenness_anova_boxplot_posthoc.png,088_weighted_directed_community_assortativity_louvain_dynamic_edge_weakening_weighted_edge_betweenness_anova_boxplot_posthoc.png,png,463143,0.44168758392333984
visuals/04_anova_boxplots_posthoc/weighted_directed_community_assortativity_louvain_dynamic/089_weighted_directed_community_assortativity_louvain_dynamic_edge_weakening_random_subset_random_fixed_10pct_anova_boxplot_posthoc.png,089_weighted_directed_community_assortativity_louvain_dynamic_edge_weakening_random_subset_random_fixed_10pct_anova_boxplot_posthoc.png,png,436057,0.41585636138916016
visuals/04_anova_boxplots_posthoc/weighted_directed_community_assortativity_louvain_dynamic/090_weighted_directed_community_assortativity_louvain_dynamic_edge_weakening_random_subset_weighted_edge_betweenness_fixed_10pct_anova_boxplot_posthoc.png,090_weighted_directed_community_assortativity_louvain_dynamic_edge_weakening_random_subset_weighted_edge_betweenness_fixed_10pct_anova_boxplot_posthoc.png,png,452153,0.43120670318603516
